genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Cnbp,1.3188559179071634e-6,0.15666757528732544,1,0.994,0.02092760570535087,IFNA-pool,p129
Slc2a1,1.3803930933309898e-6,0.5554038156875069,0.488,0.414,0.021904077604976147,IFNA-pool,p129
Rras2,1.4111510404380806e-6,-0.6542506627822884,0.332,0.463,0.022392144709671463,IFNA-pool,p129
Tec,1.4361614918229159e-6,1.5640015239985052,0.115,0.049,0.02278901055224603,IFNA-pool,p129
Sertad1,1.452679955173539e-6,0.8157284567726513,0.312,0.206,0.023051125528693716,IFNA-pool,p129
Stat2,1.5246863422343818e-6,1.1192363638975102,0.149,0.084,0.024193722878575172,IFNA-pool,p129
AW112010,1.5572444836402288e-6,0.5088034898882844,0.598,0.54,0.024710355466403152,IFNA-pool,p129
Klf3,1.6241994533156721e-6,-0.7411210944138302,0.22,0.34,0.025772796925213084,IFNA-pool,p129
Ube2b,1.6650660624194796e-6,-0.2786702744192088,0.82,0.877,0.026421268278472302,IFNA-pool,p129
Lrrc8c,1.8270728630637013e-6,0.48702006058030317,0.576,0.499,0.02899199219109481,IFNA-pool,p129
Nfkb2,1.985078216207086e-6,-0.4693946423042997,0.634,0.726,0.03149922113477404,IFNA-pool,p129
Serpinb6b,1.990243917888358e-6,-1.1092781660970776,0.195,0.322,0.03158119048905247,IFNA-pool,p129
Asap1,2.057541812376765e-6,-0.5669651938920361,0.429,0.545,0.03264907347879451,IFNA-pool,p129
E430024P14Rik,2.05834284589591e-6,1.5685597441256545,0.11,0.046,0.0326617842786763,IFNA-pool,p129
Tmc8,2.509344121735094e-6,0.7471928957518235,0.368,0.255,0.039818272523692466,IFNA-pool,p129
Cd200,2.606130167001626e-6,-0.3164080879296909,0.829,0.9,0.0413540734899818,IFNA-pool,p129
Samd9l,2.709310697695848e-6,1.8055666136930246,0.088,0.028,0.04299134215103771,IFNA-pool,p129
Oxsr1,2.895133344065645e-6,0.43759489729762524,0.61,0.52,0.045939975903633655,IFNA-pool,p129
Slamf1,2.918783805638046e-6,0.5411392616466864,0.607,0.55,0.04631526142786452,IFNA-pool,p129
Ftl1,3.030448311342631e-6,0.20167231843481526,0.983,0.964,0.04808715380438487,IFNA-pool,p129
Klf6,3.0348171543883306e-6,0.6621286922816315,0.395,0.317,0.04815647860583403,IFNA-pool,p129
Carhsp1,3.0408936553033512e-6,0.6545095574668052,0.385,0.272,0.04825290052235358,IFNA-pool,p129
Dipk1a,3.0643011408245886e-6,-0.5823965434350966,0.373,0.494,0.04862433050260457,IFNA-pool,p129
Phtf2,3.156837927617344e-6,-0.7230068476573313,0.227,0.343,0.050092704235432016,IFNA-pool,p129
Cyrib,3.1949530161772448e-6,0.28120903041444856,0.922,0.913,0.05069751446070052,IFNA-pool,p129
Rer1,3.2997267097014493e-6,0.21850913359904844,0.924,0.889,0.052360063429542594,IFNA-pool,p129
Arhgap9,3.416002851624234e-6,-0.39500751655530314,0.522,0.613,0.054205133249573344,IFNA-pool,p129
Ncoa2,3.49887771237676e-6,0.38764521605677427,0.663,0.619,0.05552019153999443,IFNA-pool,p129
Sat1,3.5965189997012346e-6,0.33672997201385924,0.871,0.803,0.05706956348725919,IFNA-pool,p129
Syngr2,3.721331583697059e-6,0.23827931635691157,0.856,0.816,0.059050089570104936,IFNA-pool,p129
H2-D1,3.7364570692862355e-6,0.1870373894481907,0.985,0.987,0.059290100775433986,IFNA-pool,p129
Cmtr1,3.886288143911285e-6,0.3876090653804971,0.598,0.505,0.06166762026758427,IFNA-pool,p129
Aldoa,3.962596387633364e-6,0.19895050135631065,0.983,0.987,0.06287847947896623,IFNA-pool,p129
H3f3b,4.046416439927785e-6,0.12934565168533751,1,1,0.0642085360687741,IFNA-pool,p129
Jaml,4.142567781678839e-6,0.8625413172189291,0.239,0.178,0.06573426555967982,IFNA-pool,p129
Cd96,4.1754107998627265e-6,-0.5352348359510419,0.366,0.499,0.06625541857222174,IFNA-pool,p129
Nfkbid,4.482657524325705e-6,-0.4372592707744418,0.688,0.738,0.0711308095960003,IFNA-pool,p129
Arhgef3,4.670761957725367e-6,-0.3218497795008542,0.766,0.842,0.07411565074518613,IFNA-pool,p129
Rab11fip4,4.814155011457204e-6,0.8207963994161012,0.217,0.157,0.0763910117218029,IFNA-pool,p129
Med7,5.157385539366932e-6,0.5292228730990138,0.473,0.364,0.08183739373867448,IFNA-pool,p129
4930523C07Rik,5.168245949383147e-6,-0.47079036969936383,0.422,0.545,0.08200972672481179,IFNA-pool,p129
Manf,5.312300182292403e-6,0.2685743434707445,0.905,0.861,0.08429557929261586,IFNA-pool,p129
Crabp2,5.587769389761866e-6,0.8282699597220715,0.283,0.196,0.08866672467674129,IFNA-pool,p129
Ikbke,5.6285040820883e-6,-0.8521789625720899,0.166,0.282,0.08931310277457714,IFNA-pool,p129
Slc38a6,5.755448117024477e-6,0.7165197112119417,0.22,0.144,0.09132745072094439,IFNA-pool,p129
Fam169b,5.7766807875875164e-06,-0.5257239966920453,0.31,0.454,0.09166437073743872,IFNA-pool,p129
Vps54,6.036861995205771e-6,0.5987510394859983,0.378,0.301,0.09579292613992517,IFNA-pool,p129
Jak2,2.4493585645711406e-6,0.4585964182838793,0.711,0.619,0.03886642170261486,WNT7A,p129
Jak2,4.0028545127026735e-6,0.2688140569043625,0.669,0.619,0.06351729540756602,IL1B,p129
Ccr4,6.115140712404127e-6,0.8985278733103761,0.216,0.136,0.09703505282442867,IL12,p129
Malt1,3.944116332635386e-128,1.8344284265988102,0.856,0.614,6.258523796625831e-124,IL4-pool,p129
Pmepa1,2.872286681201591e-80,2.140075368728315,0.626,0.248,4.5577445057306847e-76,IL4-pool,p129
Etv6,1.47487032182183e-49,1.305529030109376,0.691,0.447,2.3403242266668797e-45,IL4-pool,p129
Lad1,5.1769158292883565e-49,-1.5550576610935023,0.415,0.769,8.214730037914764e-45,IL4-pool,p129
Batf,5.198170997707939e-46,1.234880792401575,0.669,0.458,8.248457739162958e-42,IL4-pool,p129
Cd226,1.069785058333141e-40,-0.929452048411082,0.64,0.887,1.697534930563028e-36,IL4-pool,p129
Smim3,1.7152208920219578e-40,3.2742004727792353,0.241,0.043,2.7217125114604427e-36,IL4-pool,p129
Lsp1,5.253801258116158e-40,-0.5916649292678935,0.962,0.981,8.33673183637872e-36,IL4-pool,p129
Chmp4b,1.4995361797755495e-37,0.7670453888696674,0.902,0.802,2.379464010067842e-33,IL4-pool,p129
Gimap5,2.1900823989337027e-36,0.999758581549237,0.821,0.656,3.4752227506279996e-32,IL4-pool,p129
Ly6a,1.064710617481405e-35,2.532224377786764,0.279,0.054,1.6894828078194935e-31,IL4-pool,p129
Ptpn1,7.185813205336998e-32,0.7696980287534029,0.889,0.79,1.1402448394228748e-27,IL4-pool,p129
Fxyd5,9.271742843435183e-32,0.5633994601101815,0.973,0.963,1.4712401543962948e-27,IL4-pool,p129
Socs1,2.845839432537959e-30,1.38094986631866,0.553,0.316,4.515778011551233e-26,IL4-pool,p129
Psme2,8.058571016753074e-30,-0.4320009100326647,0.986,0.993,1.2787340489383777e-25,IL4-pool,p129
Gimap4,2.4167796608393877e-29,1.1142845500539835,0.669,0.428,3.8349459658199406e-25,IL4-pool,p129
Cd5,2.806287691599169e-29,0.5765541967575887,0.989,0.971,4.453017309029561e-25,IL4-pool,p129
Id2,3.4748997918161424e-28,1.5945059645338966,0.417,0.189,5.513970989653855e-24,IL4-pool,p129
Actn1,3.796410095163786e-27,-0.8489569592452361,0.626,0.834,6.024143539005896e-23,IL4-pool,p129
Ms4a4b,4.9134603147724924e-27,-0.6808252775445984,0.764,0.91,7.796678827480991e-23,IL4-pool,p129
Egr2,6.231781203630798e-27,1.9141726579567404,0.304,0.11,9.888590413921351e-23,IL4-pool,p129
Klhl6,7.68914147386219e-27,1.3864528325810124,0.496,0.27,1.2201129690724522e-22,IL4-pool,p129
Tbx21,1.3401008182582477e-26,3.5405242531524146,0.125,0.01,2.1264719784121875e-22,IL4-pool,p129
Pdcd1,1.7767213218503998e-26,0.8130978425179196,0.791,0.64,2.8193013935122145e-22,IL4-pool,p129
Rgs16,2.1626761371126067e-25,1.562923220064463,0.417,0.234,3.4317344943702846e-21,IL4-pool,p129
Grap,3.343412429817593e-24,-0.7297009637917342,0.678,0.869,5.305326843634556e-20,IL4-pool,p129
Il2ra,4.878167019162165e-24,0.6066069942773338,0.93,0.905,7.740675426006524e-20,IL4-pool,p129
Tnfsf11,5.407343764905239e-24,-1.272421085517166,0.482,0.722,8.580373086151633e-20,IL4-pool,p129
Rel,5.81912176993502e-24,-0.7627059549635916,0.694,0.864,9.233782424532889e-20,IL4-pool,p129
Chst2,2.0688218947849153e-23,1.5578747206638963,0.344,0.159,3.2828065826447036e-19,IL4-pool,p129
Rbpj,9.057981392341943e-23,0.9512811403313638,0.645,0.465,1.4373204873368194e-18,IL4-pool,p129
Maf,9.851462789527997e-23,4.779015941348665,0.087,0.005,1.5632301154423027e-18,IL4-pool,p129
Gbp2,1.449594593389952e-22,1.5582381512379369,0.455,0.227,2.300216700791176e-18,IL4-pool,p129
Gm12534,7.310247218983412e-22,6.663569601417113,0.076,0.001,1.159990028708288e-17,IL4-pool,p129
Igfbp4,2.87492873898901e-21,1.2955609795691987,0.515,0.315,4.561936923027761e-17,IL4-pool,p129
Rgs1,1.1038191755997685e-20,0.8194397277151142,0.751,0.607,1.7515402678417126e-16,IL4-pool,p129
Stat3,6.355220736049003e-20,0.8940906961371603,0.694,0.49,1.0084464263962557e-15,IL4-pool,p129
Plscr1,2.1984772099027348e-19,0.8931300674717991,0.634,0.479,3.4885436366736593e-15,IL4-pool,p129
Txnrd1,1.1101624507488515e-18,0.47907803783817604,0.889,0.833,1.7616057768482777e-14,IL4-pool,p129
Eno3,1.441109046598651e-18,-1.1353996533889275,0.301,0.555,2.2867518351427395e-14,IL4-pool,p129
Ahr,2.9881658374662723e-18,1.8199854509066968,0.244,0.1,4.741621550891481e-14,IL4-pool,p129
Foxn3,6.626356697078315e-18,-0.601024157005416,0.762,0.878,1.051470280692387e-13,IL4-pool,p129
Jak2,2.095108070702589e-17,0.7115103105280598,0.762,0.619,3.324517486590868e-13,IL4-pool,p129
Junb,3.081197096028182e-17,0.5533520565595442,0.902,0.834,4.889243551977519e-13,IL4-pool,p129
Cd6,4.431281607358152e-17,0.5949224863861344,0.851,0.771,7.031557654555915e-13,IL4-pool,p129
Niban1,1.0849559917043252e-16,-1.045213763911129,0.366,0.599,1.7216081676364232e-12,IL4-pool,p129
Arf6,1.2121630943035568e-16,0.4984299768771603,0.905,0.844,1.923460398040884e-12,IL4-pool,p129
Angptl2,1.532857828135938e-16,2.1257262927105884,0.195,0.065,2.4323388016861065e-12,IL4-pool,p129
Egln3,3.047775576753534e-16,2.4855270590819485,0.149,0.036,4.8362102851925084e-12,IL4-pool,p129
Timp1,3.2139363416427846e-16,5.29963902073291,0.062,0.004,5.099874186918771e-12,IL4-pool,p129
Pros1,4.04602754061525e-16,2.8740194302167064,0.106,0.018,6.420236501448279e-12,IL4-pool,p129
Mt1,4.636424225896327e-16,2.3017238217226694,0.138,0.041,7.35707796165229e-12,IL4-pool,p129
Pml,7.923710439060319e-16,0.9716944913956067,0.545,0.358,1.2573343724700913e-11,IL4-pool,p129
Lcp2,1.5777414515110974e-15,0.4577817974216707,0.943,0.894,2.5035601352578093e-11,IL4-pool,p129
Pcgf5,1.7056170419319375e-15,-0.732736236501265,0.58,0.742,2.7064731221375984e-11,IL4-pool,p129
Dusp5,1.2791070356989356e-14,-0.8410718628605907,0.385,0.59,2.029687044247071e-10,IL4-pool,p129
Ccr7,1.4908902182184897e-14,-0.7258133039207384,0.691,0.823,2.3657445982690993e-10,IL4-pool,p129
Gfi1,4.298640998847903e-14,1.546063212610954,0.222,0.09,6.821083536971853e-10,IL4-pool,p129
Crabp2,4.459693663813974e-14,1.354368378146308,0.325,0.196,7.076641905740015e-10,IL4-pool,p129
Gpr68,5.804784170799401e-14,1.2851098417135298,0.317,0.16,9.211031522224489e-10,IL4-pool,p129
Irf8,5.89448105355479e-14,1.2274424299227311,0.431,0.283,9.353362535780742e-10,IL4-pool,p129
Cpd,7.359433116260246e-14,0.684359106953864,0.645,0.517,1.1677948468881757e-9,IL4-pool,p129
Arhgef3,1.1310679229066136e-13,-0.5206394008117874,0.694,0.842,1.7947785800682144e-9,IL4-pool,p129
Ttc39b,1.180879675191239e-13,0.61234814715535,0.759,0.637,1.873819868593458e-9,IL4-pool,p129
Slfn10-ps,1.6982169873848678e-13,1.3278322016889816,0.257,0.133,2.694730715582308e-9,IL4-pool,p129
Sla,2.6194624969928765e-13,-0.5400408428157181,0.729,0.848,4.156563090228296e-9,IL4-pool,p129
Gm20275,2.9969092515980064e-13,-1.2829135410492971,0.233,0.439,4.755495600435717e-9,IL4-pool,p129
Maml2,6.834422620453632e-13,-0.6213280879698082,0.631,0.792,1.0844861814135825e-8,IL4-pool,p129
Stat4,1.0906592719275233e-12,-0.8973739866007926,0.314,0.512,1.730658132694594e-8,IL4-pool,p129
Nfkb1,1.392942438097345e-12,-0.39059306799073434,0.93,0.952,2.2103210607728673e-8,IL4-pool,p129
Hif1a,1.721707523043124e-12,0.5715967048558684,0.791,0.703,2.7320054975648293e-8,IL4-pool,p129
Ccr4,1.7806443827780674e-12,1.2384672044011522,0.271,0.136,2.8255265065922373e-8,IL4-pool,p129
Nfkbia,1.798712056448878e-12,-0.48763491573373385,0.9,0.941,2.8541962911730796e-8,IL4-pool,p129
Bach2,2.7239910892415983e-12,0.3745871393566449,0.984,0.983,4.3224290604085684e-8,IL4-pool,p129
Arhgef6,2.7816699312873212e-12,-0.735488304036444,0.472,0.623,4.413953846966721e-8,IL4-pool,p129
Ptger2,2.9805863888329445e-12,0.8945041894354514,0.463,0.325,4.729594481800116e-8,IL4-pool,p129
Sox5,3.3536895657691407e-12,3.1672139713868206,0.081,0.014,5.321634602962473e-8,IL4-pool,p129
Cd53,3.951831303186385e-12,0.4766059075398794,0.889,0.819,6.270765911896156e-8,IL4-pool,p129
Cyba,4.831856992381075e-12,-0.28919972736568633,0.951,0.978,7.667190675510289e-8,IL4-pool,p129
Srgn,5.45004393780795e-12,0.33208289193269547,0.984,0.97,8.648129720513655e-8,IL4-pool,p129
Zbp1,6.064393058105129e-12,1.4574589063687082,0.233,0.096,9.622978904601219e-8,IL4-pool,p129
Frmd4b,8.524585038625996e-12,3.131254524554663,0.054,0.007,1.352681153929173e-7,IL4-pool,p129
Gimap3,9.481479480174794e-12,0.7403004375174302,0.688,0.529,1.5045211639141363e-7,IL4-pool,p129
Stat1,1.2438458959806582e-11,0.6600996575814785,0.772,0.667,1.9737346677421085e-7,IL4-pool,p129
Pkm,1.527143032703368e-11,0.25605306475458134,1,0.998,2.423270564293704e-7,IL4-pool,p129
Rnf149,2.574320311350745e-11,1.0022721139690367,0.369,0.242,4.084931470051362e-7,IL4-pool,p129
Arid5b,4.984060533064112e-11,0.6439669970043518,0.702,0.595,7.908707253866133e-7,IL4-pool,p129
Nfat5,1.1444368269094351e-10,-0.4859905457667666,0.696,0.831,1.8159923569398918e-6,IL4-pool,p129
Marcksl1,1.4584993215251993e-10,-0.5670949027700918,0.775,0.877,2.3143467233961863e-6,IL4-pool,p129
Mt2,1.5137769035805502e-10,3.3954390084880255,0.065,0.013,2.4020611906016173e-6,IL4-pool,p129
Myd88,1.8392876566505304e-10,0.6834425165194586,0.572,0.423,2.9185816535730616e-6,IL4-pool,p129
Sik3,2.6243084611307314e-10,0.6382407229320007,0.645,0.544,4.164252666122245e-6,IL4-pool,p129
Ext1,2.7050952827703376e-10,0.5607663248630146,0.664,0.564,4.292445194699972e-6,IL4-pool,p129
Notch1,3.731614254233356e-10,0.6432831775372605,0.523,0.38,5.921325498617489e-6,IL4-pool,p129
Egr1,4.040879884649727e-10,0.9625420611480799,0.377,0.236,6.412068200962187e-6,IL4-pool,p129
Cyth4,4.0809410470212106e-10,1.1398150912668874,0.317,0.174,6.475637253413257e-6,IL4-pool,p129
Tspan13,5.017396742393849e-10,-0.5619271953008339,0.669,0.775,7.96160515083056e-6,IL4-pool,p129
Dusp1,5.387157383087788e-10,-1.1133762948442483,0.16,0.322,8.548341335483702e-6,IL4-pool,p129
Rilpl2,5.825800473446724e-10,-0.411685019212334,0.816,0.9,9.244380191265262e-6,IL4-pool,p129
Gpr183,8.145503242657949e-10,-0.6123718016676896,0.566,0.694,1.2925284545449634e-5,IL4-pool,p129
Itk,8.940961848920786e-10,-0.5112178655584062,0.686,0.815,1.4187518261867503e-5,IL4-pool,p129
Tnfrsf18,9.260402907709938e-10,-0.3568636112701036,0.875,0.947,1.469440733395413e-5,IL4-pool,p129
Mndal,9.827711059212767e-10,-0.8211172499476778,0.29,0.477,1.5594611908758818e-5,IL4-pool,p129
Hivep3,1.103380218693482e-9,0.46528325501940015,0.894,0.849,1.7508437310228173e-5,IL4-pool,p129
Aebp2,1.3451848207930446e-9,0.39224090560697467,0.856,0.807,2.1345392736344032e-5,IL4-pool,p129
Vim,1.4641491971857118e-9,0.5386350139951925,0.707,0.589,2.3233119460942877e-5,IL4-pool,p129
Rora,1.724952329781766e-9,1.268957359474782,0.228,0.126,2.737154356897706e-5,IL4-pool,p129
Gimap9,1.812889978120389e-9,0.5000242708512544,0.713,0.608,2.8766938172814333e-5,IL4-pool,p129
Il21r,1.957759803564596e-9,0.7481715142673608,0.569,0.428,3.106573256296301e-5,IL4-pool,p129
Itm2a,2.052200892923889e-9,-0.4018299970049122,0.886,0.93,3.2564323768916274e-5,IL4-pool,p129
Jade2,2.3596808779847184e-9,-0.7674851370157718,0.358,0.539,3.744341617186151e-5,IL4-pool,p129
Crtam,3.3739523117210527e-9,1.7853941254503058,0.149,0.064,5.3537875282389664e-5,IL4-pool,p129
Twsg1,3.589272805462466e-9,0.9869567118317351,0.317,0.185,5.695458087707841e-5,IL4-pool,p129
Ifi27,4.028707265881303e-9,1.4727217017956113,0.165,0.073,6.392752689500451e-5,IL4-pool,p129
Bcl2l1,5.067274637011023e-9,-0.47596472572586973,0.686,0.795,8.040751394009092e-5,IL4-pool,p129
Alpk2,1.0549999702971337e-8,2.5655832770515126,0.07,0.017,1.6740739528674917e-4,IL4-pool,p129
Thy1,1.2047387612308163e-8,-0.5972835067291153,0.523,0.665,1.9116794663210594e-4,IL4-pool,p129
Igfbp7,1.2948483355001836e-8,-1.2527507487969498,0.154,0.31,2.0546653387716913e-4,IL4-pool,p129
Il12rb1,1.3102553299731442e-8,0.8351088810669727,0.355,0.25,2.0791131576013852e-4,IL4-pool,p129
Trib2,1.3753768251983468e-8,1.3304411443260893,0.206,0.096,2.1824479462247368e-4,IL4-pool,p129
Ly6e,1.4763334362179685e-8,-0.5619729715516868,0.569,0.717,2.3426458965906724e-4,IL4-pool,p129
Adamts6,1.7755151384269137e-8,-0.4603998324974808,0.604,0.757,2.8173874216558264e-4,IL4-pool,p129
Slc39a10,1.962762767050146e-8,-0.5326386510282504,0.528,0.677,3.1145119587551716e-4,IL4-pool,p129
Adarb1,2.5491710750766582e-8,0.5446391229080012,0.591,0.471,4.0450246619316415e-4,IL4-pool,p129
Sbno2,2.8267715634361216e-8,0.9811402830042586,0.29,0.173,4.485521116860438e-4,IL4-pool,p129
Btg1,3.2103887778263184e-8,-0.3814105833511406,0.764,0.853,5.094244912654802e-4,IL4-pool,p129
Bcl11b,3.59062582252363e-8,0.5146605485219053,0.659,0.606,5.697605055180496e-4,IL4-pool,p129
Id3,3.898200716878946e-8,-0.457094509391065,0.878,0.91,6.185664897543512e-4,IL4-pool,p129
Srebf2,3.929502966614141e-8,-0.5541581179618418,0.509,0.638,6.235335307423319e-4,IL4-pool,p129
Slco3a1,4.2038799603185075e-8,0.6283267488753153,0.488,0.389,6.670716721033407e-4,IL4-pool,p129
Gm14718,4.917531571175799e-8,0.953606750684066,0.285,0.203,7.803139097141758e-4,IL4-pool,p129
Fam241a,5.119925583754641e-8,0.8236635198046782,0.409,0.285,8.124297916301865e-4,IL4-pool,p129
Bcl3,5.343755392423619e-8,1.4444013393026456,0.146,0.062,8.479471056697798e-4,IL4-pool,p129
Ikbke,5.4862894277693914e-8,-0.9082647960326291,0.138,0.282,8.70564406398447e-4,IL4-pool,p129
Il2rb,6.257031934885103e-8,0.6442558640732532,0.512,0.398,9.92865827427568e-4,IL4-pool,p129
Gadd45g,7.847413138274477e-8,2.362118710706548,0.07,0.018,0.001245227516781394,IL4-pool,p129
Ssh2,7.937194184489714e-8,-0.45339411563188514,0.664,0.764,0.0012594739731948278,IL4-pool,p129
Gramd1b,8.115318925373074e-8,-0.42853448770358016,0.818,0.874,0.0012877388070781995,IL4-pool,p129
Nme1,9.082668440024348e-8,0.13265012026121648,1,0.997,0.0014412378280630636,IL4-pool,p129
Rorc,1.0650367830156599e-7,1.014230267330828,0.23,0.138,0.001690000367289249,IL4-pool,p129
Etfb,1.1487191621461051e-7,-0.30271959969545204,0.827,0.884,0.0018227875664934396,IL4-pool,p129
Peli1,1.2247723647173375e-7,0.5041091746250697,0.678,0.586,0.001943468788333471,IL4-pool,p129
Ldlrad4,1.8403944200420794e-7,1.127084737494481,0.238,0.133,0.0029203378657227715,IL4-pool,p129
Stap1,1.8540053272125883e-7,-0.6185186623036483,0.442,0.567,0.002941935653220935,IL4-pool,p129
Ube2b,1.8762519055467173e-7,-0.30869841380175667,0.775,0.877,0.002977236523721531,IL4-pool,p129
Ms4a4c,2.0360841381928226e-7,-1.8716628638333148,0.043,0.125,0.003230858310484371,IL4-pool,p129
Rasgrp1,2.2350970714401491e-7,-0.6808635611746198,0.331,0.471,0.0035466520329612288,IL4-pool,p129
Rer1,2.3680833327486614e-7,0.25022308036776597,0.908,0.889,0.0037576746324055757,IL4-pool,p129
Pithd1,2.4968778222985934e-7,0.5352261522084193,0.593,0.511,0.003962045728423408,IL4-pool,p129
Ubald2,3.1820700836010805e-7,0.3270343466415603,0.737,0.696,0.005049308808658195,IL4-pool,p129
Uba1,3.218771663129893e-7,0.3016190656372958,0.846,0.857,0.005107546875054514,IL4-pool,p129
Shisa5,3.4274122110346576e-7,-0.29179710743616183,0.9,0.921,0.005438617696469795,IL4-pool,p129
Ighm,3.6339893576684946e-7,-0.5770964624802204,0.398,0.542,0.005766414312748367,IL4-pool,p129
Slamf1,4.148572091559274e-7,0.5645313743015323,0.642,0.55,0.006582954194886257,IL4-pool,p129
Cnbp,4.367357641139884e-7,0.15677894266598402,0.995,0.994,0.006930123104960768,IL4-pool,p129
Ptk2b,4.4075168470248857e-7,0.471604557233785,0.724,0.607,0.006993847732859089,IL4-pool,p129
Pfkp,4.4976458748565543e-7,0.5410698576248535,0.653,0.556,0.007136864474222381,IL4-pool,p129
Tmem243,4.7414481047960013e-7,-0.48435589757126096,0.523,0.657,0.007523729852690295,IL4-pool,p129
Asap1,4.892037912740867e-7,-0.6088827194805662,0.434,0.545,0.007762685759937208,IL4-pool,p129
Ctnna1,5.078825059700067e-7,0.5318200188260327,0.434,0.334,0.008059079604732067,IL4-pool,p129
Cd4,5.209094561197774e-7,-0.31071616841935445,0.829,0.887,0.008265791249708629,IL4-pool,p129
Cd74,5.832041178408517e-7,-0.8557647895729157,0.293,0.429,0.009254282941898635,IL4-pool,p129
Heg1,6.246442914926464e-7,-0.5973998886100196,0.485,0.627,0.009911855617405313,IL4-pool,p129
Cd40lg,6.906352301319669e-7,0.5131292965418712,0.797,0.723,0.01095899983173405,IL4-pool,p129
Rnf19b,8.104322021891326e-7,1.0820243334241995,0.19,0.098,0.012859938184337156,IL4-pool,p129
Gpr83,8.589739104458603e-7,1.4911542322396585,0.122,0.05,0.013630198010954912,IL4-pool,p129
Dipk1a,8.654926030729534e-7,-0.5900193542736112,0.339,0.494,0.013733636625561626,IL4-pool,p129
Bcl2a1b,9.567073043995794e-7,-0.3839544772428978,0.664,0.752,0.015181031506212526,IL4-pool,p129
Tnfrsf4,1.0204978773898995e-6,-0.308655091564348,0.981,0.989,0.016193260318422924,IL4-pool,p129
Sema7a,1.075691881346496e-6,2.1445048891876226,0.06,0.013,0.0170690787732062,IL4-pool,p129
Ergic1,1.0776606375213925e-6,-0.42672690745029096,0.699,0.783,0.017100318996189457,IL4-pool,p129
St6galnac4,1.1769363487277883e-6,0.5088518021765585,0.626,0.507,0.018675625981612546,IL4-pool,p129
Nsf,1.185431207940883e-6,0.43964376376313463,0.656,0.588,0.018810422407605932,IL4-pool,p129
Gimap8,1.1922229601219415e-6,0.8794495196925165,0.287,0.175,0.018918193931214966,IL4-pool,p129
Cd96,1.1987196386701497e-6,-0.5896165665471382,0.358,0.499,0.019021283226417936,IL4-pool,p129
Mcl1,1.2265050106180937e-6,0.3375627181173954,0.856,0.808,0.01946218150848791,IL4-pool,p129
Ccni,1.2935767966791227e-6,-0.4524248212744325,0.623,0.714,0.02052647660970432,IL4-pool,p129
Nfkbie,1.3135811510396836e-6,-0.7063089847489972,0.287,0.412,0.0208439057046977,IL4-pool,p129
Chd7,1.3725150950780986e-6,0.5724628287758602,0.526,0.426,0.021779069528699267,IL4-pool,p129
Farp1,1.4328225973070016e-6,0.6734959625274448,0.377,0.295,0.022736028974067502,IL4-pool,p129
Dock11,1.5217658585445255e-6,-0.38362659931861276,0.659,0.789,0.02414738064338453,IL4-pool,p129
Prickle1,1.542939264546151e-6,-1.1040073297982715,0.149,0.258,0.024483360249818325,IL4-pool,p129
Degs1,1.5882033525671057e-6,0.4321714232611509,0.585,0.493,0.025201610798534835,IL4-pool,p129
Stmn1,1.6367088377075403e-6,-0.2382794912884778,0.957,0.975,0.02597129583674325,IL4-pool,p129
Serpine2,1.7389862129290886e-6,-0.8923376264040249,0.22,0.351,0.027594233226758778,IL4-pool,p129
Dnaja1,1.963538682326216e-6,0.25972723339206105,0.97,0.948,0.031157431811152395,IL4-pool,p129
B4galnt1,2.051484318704958e-6,-0.31839357341446883,0.759,0.831,0.03255295316921027,IL4-pool,p129
Klf3,2.247731751853104e-6,-0.7725745058808378,0.217,0.34,0.03566700743840505,IL4-pool,p129
Ctla4,2.306246345770633e-6,-0.5174940174260985,0.518,0.645,0.036595517014688404,IL4-pool,p129
Lamc1,2.684314919340245e-6,1.2893070415527395,0.111,0.046,0.04259470914009101,IL4-pool,p129
Rgs2,3.339939557021385e-6,0.6494422251818329,0.371,0.308,0.052998160890815334,IL4-pool,p129
Abi3,3.433741426595654e-6,1.2006013711013956,0.141,0.068,0.05448660895721984,IL4-pool,p129
Rap1b,3.6628772206517707e-6,-0.21659302098949862,0.973,0.985,0.0581225357373023,IL4-pool,p129
Aopep,4.233376675125003e-6,0.4754976583152305,0.566,0.47,0.06717522108088354,IL4-pool,p129
Map3k8,4.244484213477282e-6,-0.8061563787415911,0.201,0.306,0.06735147549945751,IL4-pool,p129
Alcam,4.29511869694763e-6,0.5973448664978418,0.434,0.331,0.06815494348316499,IL4-pool,p129
Cmtm7,4.358280559657069e-6,-0.4677281000782117,0.515,0.617,0.06915719592063836,IL4-pool,p129
H2az2,4.476716831909185e-6,-0.38697629871654304,0.783,0.857,0.07103654268873495,IL4-pool,p129
Kdm6b,4.560537267717122e-6,0.7371713760081842,0.317,0.251,0.07236660536413529,IL4-pool,p129
Fis1,4.589154266524011e-6,-0.23376559375971862,0.886,0.916,0.072820699901203,IL4-pool,p129
Stk4,4.858615222800149e-6,-0.3112593567900213,0.797,0.853,0.07709650635539277,IL4-pool,p129
Ccl4,5.148927320200099e-6,-0.8598520521671218,0.48,0.596,0.08170317871693517,IL4-pool,p129
Arid5a,5.1519033991437626e-6,0.7609771515217874,0.336,0.241,0.08175040313761323,IL4-pool,p129
