genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
H2ac8,3.545666840859823e-6,-0.17432279819201824,0.644,0.714,0.05626264143076367,TSLP,p129,3,moderate (1-5)
Atxn1,4.672801158718037e-6,-0.12731071464412136,0.767,0.83,0.07414800878653781,TSLP,p129,8,high (5-10)
Tnfrsf4,4.687043457944853e-6,0.13972953826226142,0.996,0.989,0.07437400559066892,TSLP,p129,5,moderate (1-5)
Aebp2,5.225866705608906e-6,0.15139726305660506,0.819,0.807,0.08292405288460211,TSLP,p129,5,moderate (1-5)
Cenpe,5.259920377195559e-6,-0.18680458076148476,0.69,0.756,0.08346441654533912,TSLP,p129,5,moderate (1-5)
Rgs16,5.324499700364225e-6,-0.41424721197313863,0.169,0.234,0.08448916124537952,TSLP,p129,2,moderate (1-5)
Stub1,5.378450956460747e-6,0.13466241130683287,0.765,0.774,0.08534525977711913,TSLP,p129,1,unique
Tox,5.524779884296238e-6,-0.2096456873876653,0.668,0.735,0.0876672072040127,TSLP,p129,5,moderate (1-5)
Lad1,2.7506553690421635e-19,-0.7398347814375108,0.57,0.769,4.364739939596105e-15,CXCL11,p129,27,very high (10+)
Izumo1r,2.39527388177865e-15,0.9058426176583484,0.603,0.501,3.800820595606361e-11,CXCL11,p129,11,very high (10+)
Jund,5.2510719938002233e-14,0.49188631496071133,0.931,0.908,8.332401039762193e-10,CXCL11,p129,9,high (5-10)
Gadd45b,1.548800489440432e-13,-1.129149057770057,0.229,0.419,2.4576366166440774e-9,CXCL11,p129,16,very high (10+)
Cd52,5.585133408685933e-13,0.2895139044005308,1,0.998,8.862489692902839e-9,CXCL11,p129,10,high (5-10)
Gimap5,7.968720505597443e-13,0.626923363843403,0.752,0.656,1.2644765698282022e-8,CXCL11,p129,10,high (5-10)
Lcp2,1.2495667526956e-12,0.43822136304252823,0.917,0.894,1.9828125231773775e-8,CXCL11,p129,10,high (5-10)
Nhp2,2.7784427412866067e-11,-0.2540831667045076,0.964,0.985,4.4088329418735876e-7,CXCL11,p129,5,moderate (1-5)
Psme2,1.470416390319407e-10,-0.23877055610824227,0.986,0.993,2.3332567281588347e-6,CXCL11,p129,19,very high (10+)
Alcam,4.672024131469712e-10,0.9055167408443012,0.41,0.331,7.413567891816139e-6,CXCL11,p129,7,high (5-10)
Egr1,1.0787464678511459e-9,1.1391507696953556,0.361,0.236,1.7117548951861983e-5,CXCL11,p129,17,very high (10+)
Coro1a,1.2324347923615375e-9,0.25714820726536036,0.997,0.994,1.9556275285192876e-5,CXCL11,p129,10,high (5-10)
Tnfrsf4,1.8111771867154875e-9,-0.31567091721093377,0.975,0.989,2.873975959880136e-5,CXCL11,p129,5,moderate (1-5)
Bhlhe40,3.6541188701784294e-9,-0.5044573358034429,0.515,0.669,5.798355823199131e-5,CXCL11,p129,9,high (5-10)
Hivep3,3.929810421228379e-9,0.4532183879249727,0.89,0.849,6.235823176405192e-5,CXCL11,p129,15,very high (10+)
Cotl1,4.141489889115461e-9,0.3498130025184434,0.964,0.945,6.571716156048413e-5,CXCL11,p129,7,high (5-10)
Gimap4,6.369055785238355e-9,0.6677959999153954,0.537,0.428,1.0106417720016222e-4,CXCL11,p129,9,high (5-10)
Nfkbia,8.844339137064125e-9,-0.4125380988314489,0.895,0.941,1.4034197342693353e-4,CXCL11,p129,9,high (5-10)
Capg,9.1158210668652e-9,0.4572864593718079,0.705,0.671,1.44649848689017e-4,CXCL11,p129,6,high (5-10)
Zfp36l1,9.604937741101929e-9,0.40563220260679334,0.939,0.884,1.524111520758054e-4,CXCL11,p129,11,very high (10+)
Limd2,1.0484066702706912e-8,0.27540284209620935,0.989,0.958,1.663611704385533e-4,CXCL11,p129,5,moderate (1-5)
Ubc,2.006691461220387e-8,-0.28343766237895895,0.893,0.952,3.18421801066451e-4,CXCL11,p129,5,moderate (1-5)
Malt1,2.060338235743699e-8,0.5459379769092869,0.661,0.614,3.2693447124781017e-4,CXCL11,p129,8,high (5-10)
Zyx,3.840604053061653e-8,0.6742076045105097,0.466,0.347,6.094270511398231e-4,CXCL11,p129,2,moderate (1-5)
Cmtm6,6.222209161037128e-8,0.457790856054483,0.386,0.363,9.873401496733715e-4,CXCL11,p129,1,unique
Niban1,6.42411387228365e-8,-0.5486606647221837,0.455,0.599,0.00101937838925396,CXCL11,p129,10,high (5-10)
Hspd1,6.700079374583613e-8,-0.1590830326941135,0.994,0.996,0.00106316859515892,CXCL11,p129,12,very high (10+)
Mfsd6,7.268182960517463e-8,0.6946539565213132,0.245,0.197,0.00115331527217491,CXCL11,p129,1,unique
Tmsb4x,9.48458143420724e-8,0.16966067422897702,1,1,0.00150501338198,CXCL11,p129,8,high (5-10)
Hsp90aa1,1.297064673391565e-7,-0.13436924484259993,1,0.998,0.00205818222373773,CXCL11,p129,7,high (5-10)
Slamf1,1.563531679083208e-7,0.4779127982324603,0.598,0.55,0.00248101206836923,CXCL11,p129,6,high (5-10)
Clic4,1.7264657182247418e-7,-0.7489425738891597,0.24,0.377,0.00273955580167902,CXCL11,p129,6,high (5-10)
Sell,2.062015308637654e-7,1.126145599726584,0.242,0.144,0.00327200589174622,CXCL11,p129,4,moderate (1-5)
Cish,2.9735485421880706e-7,0.6353388453607577,0.361,0.33,0.00471842682674403,CXCL11,p129,7,high (5-10)
Atp6v1h,3.3384011954342493e-7,0.4919407590438193,0.46,0.414,0.00529737501691506,CXCL11,p129,1,unique
Pa2g4,5.063486211048255e-7,-0.1598688860250861,0.992,0.996,0.00803473991969137,CXCL11,p129,5,moderate (1-5)
Lcp1,5.512031511185866e-7,0.20501251881019433,0.997,0.992,0.00874649160194973,CXCL11,p129,5,moderate (1-5)
Npm1,6.48976897016073e-7,-0.11249628409807322,1,1,0.01029796540185104,CXCL11,p129,8,high (5-10)
Sp100,6.581497803734278e-7,0.5229753371152506,0.595,0.497,0.01044352071496555,CXCL11,p129,7,high (5-10)
Snhg6,7.136965127250732e-7,-0.33321682058270374,0.895,0.939,0.01132493626392146,CXCL11,p129,6,high (5-10)
Egr3,7.390199266576362e-7,0.9621434896409844,0.267,0.176,0.01172676819620337,CXCL11,p129,9,high (5-10)
Gimap3,7.510400020513159e-7,0.5307842679821608,0.592,0.529,0.01191750275255028,CXCL11,p129,6,high (5-10)
Actb,8.006092235682847e-7,0.11598876934442526,1,1,0.01270406715958154,CXCL11,p129,2,moderate (1-5)
Srsf3,8.151371665335368e-7,-0.16255545435628305,0.983,0.992,0.01293459655855416,CXCL11,p129,3,moderate (1-5)
Smim36,8.603084011100961e-7,0.4811107712537822,0.598,0.506,0.013651373708815,CXCL11,p129,6,high (5-10)
Pcgf5,8.731528451983565e-7,-0.3956368513910167,0.645,0.742,0.01385518934760752,CXCL11,p129,23,very high (10+)
Cnn2,8.731976421926699e-7,0.3348292663897887,0.893,0.871,0.01385590018631328,CXCL11,p129,5,moderate (1-5)
Ptk2b,9.639838635413375e-7,0.41378162103089583,0.664,0.607,0.01529649594667394,CXCL11,p129,1,unique
Gimap6,1.00833233874909e-6,0.4059125664748256,0.678,0.635,0.01600021755127056,CXCL11,p129,1,unique
Grap,1.6101157161105953e-6,-0.2984829410490877,0.782,0.869,0.02554931618324292,CXCL11,p129,5,moderate (1-5)
Ncl,1.6791056034745344e-6,-0.12259453795296248,1,1,0.02664404771593391,CXCL11,p129,6,high (5-10)
Arhgef1,2.379341790479078e-6,0.32104738280906775,0.793,0.727,0.03775539553132201,CXCL11,p129,1,unique
Tns1,2.6641393284125258e-6,1.1675237346925424,0.171,0.096,0.04227456286324995,CXCL11,p129,2,moderate (1-5)
Inpp4b,2.7993339076351933e-6,0.25347472151295847,0.989,0.973,0.04441983044635524,CXCL11,p129,4,moderate (1-5)
Tmc6,2.980202252408704e-6,0.6245175618576244,0.397,0.275,0.04728984934122132,CXCL11,p129,2,moderate (1-5)
Nr4a3,3.3088151568559826e-6,0.451676181412043,0.386,0.388,0.05250427890899073,CXCL11,p129,4,moderate (1-5)
Gstp3,3.416207030599177e-6,0.5279243744560284,0.54,0.434,0.05420837316154774,CXCL11,p129,2,moderate (1-5)
Ddx27,3.5431357672652546e-6,-0.17951748000900047,0.887,0.947,0.05622247835496506,CXCL11,p129,3,moderate (1-5)
Nfatc1,3.631331441004263e-6,0.3260337550653937,0.625,0.638,0.05762196730585564,CXCL11,p129,2,moderate (1-5)
Xbp1,3.883339214322386e-6,0.6308587328302961,0.402,0.283,0.06162082665286762,CXCL11,p129,1,unique
Gpsm3,4.609601962589764e-6,0.5976860635922212,0.419,0.326,0.07314516394237437,CXCL11,p129,1,unique
Myl6,5.404498561723736e-6,0.1866921627957452,1,0.997,0.08575858317743225,CXCL11,p129,4,moderate (1-5)
Nfkbid,5.555183366046463e-6,-0.4567267395970877,0.656,0.738,0.08814964965242528,CXCL11,p129,4,moderate (1-5)
Dgka,5.994994587504202e-6,0.4729491541379552,0.587,0.514,0.09512857411451668,CXCL11,p129,3,moderate (1-5)
p139-T7oBC5p-MS2,4.939558402341549e-27,-1.996145930048273,0.221,0.353,7.838091272835569e-23,MIF,p129,22,very high (10+)
Pde3b,6.167624044020845e-8,0.37449661601300016,0.571,0.484,9.786785833052274e-4,MIF,p129,5,moderate (1-5)
Aebp2,1.956816157037031e-7,0.22483154224889831,0.824,0.807,0.00310507587798636,MIF,p129,5,moderate (1-5)
Ikbke,2.0749074612124717e-7,0.4724008537426365,0.371,0.282,0.00329246315945195,MIF,p129,3,moderate (1-5)
Hivep3,4.242586520630751e-7,-0.16661259938572348,0.8,0.849,0.00673213629093687,MIF,p129,15,very high (10+)
Srsf7,1.7382181050468425e-6,-0.1087135664691128,0.977,0.986,0.02758204489088329,MIF,p129,2,moderate (1-5)
Hnrnpll,2.2041448528671435e-6,-0.22624427729318453,0.738,0.77,0.03497537052529583,MIF,p129,3,moderate (1-5)
Gm15987,4.648003597899571e-6,1.1011908758997984,0.102,0.059,0.07375452109147039,MIF,p129,5,moderate (1-5)
Tspan13,5.456402510853556e-6,0.23253237526078385,0.825,0.775,0.08658219504222422,MIF,p129,2,moderate (1-5)
Slfn1,5.984610894128333e-6,0.7637198111088077,0.134,0.11,0.0949638056680284,MIF,p129,5,moderate (1-5)
Cd52,6.192487280206187e-6,-0.10880718603634952,0.998,0.998,0.09826238816231178,MIF,p129,10,high (5-10)
Lad1,2.84985726667212e-40,-0.8677818846799095,0.57,0.769,4.522153510755321e-36,CCL25,p129,27,very high (10+)
Izumo1r,6.86806951078802e-38,0.9689519020388496,0.648,0.501,1.0898252699718431e-33,CCL25,p129,11,very high (10+)
Jund,3.890714548239477e-34,0.5522186162680476,0.941,0.908,6.1737858451464015e-30,CCL25,p129,9,high (5-10)
Eno3,2.2348738046497537e-25,-0.9348991328556028,0.366,0.555,3.54629775321823e-21,CCL25,p129,13,very high (10+)
Igfbp4,1.2463621295272899e-23,1.0605789380488246,0.482,0.315,1.9777274271339036e-19,CCL25,p129,4,moderate (1-5)
Nfkbia,1.556262467243521e-20,-0.428761880641642,0.888,0.941,2.469477283022019e-16,CCL25,p129,9,high (5-10)
Pim2,1.624116600161386e-20,0.7437017887147065,0.646,0.573,2.5771482211360875e-16,CCL25,p129,8,high (5-10)
Hivep3,3.241592055291109e-20,0.46112506799385033,0.867,0.849,5.143758273335932e-16,CCL25,p129,15,very high (10+)
Psme2,6.762694307109677e-20,-0.25333199485327196,0.977,0.993,1.0731043326521634e-15,CCL25,p129,19,very high (10+)
Lcp2,4.020337198148466e-19,0.4095675331753896,0.927,0.894,6.379471066021986e-15,CCL25,p129,10,high (5-10)
Ltb,1.3709099404621427e-18,0.7349335044258871,0.648,0.536,2.1753598935253283e-14,CCL25,p129,9,high (5-10)
Hspd1,2.7417365261640082e-17,-0.18183420067011055,0.999,0.996,4.350587519717049e-13,CCL25,p129,12,very high (10+)
Tnfrsf4,3.440025584950922e-17,-0.3058465115007589,0.976,0.989,5.458632598200123e-13,CCL25,p129,5,moderate (1-5)
Coro1a,3.2313578911148016e-16,0.22489203142269257,1,0.994,5.127518701620967e-12,CCL25,p129,10,high (5-10)
Cd226,4.709344295461679e-16,-0.34812257573080696,0.792,0.887,7.47278752803859e-12,CCL25,p129,3,moderate (1-5)
Egr1,1.6037056838263866e-15,1.0401258469110353,0.352,0.236,2.54476017909571e-11,CCL25,p129,17,very high (10+)
Cotl1,2.434553014145831e-15,0.30841693275851156,0.954,0.945,3.863148722846604e-11,CCL25,p129,7,high (5-10)
Cd52,4.5894616686372695e-15,0.25436118066290225,0.997,0.998,7.28255777579362e-11,CCL25,p129,10,high (5-10)
Bhlhe40,5.6062354088671786e-15,-0.5227766595480765,0.528,0.669,8.895974346790439e-11,CCL25,p129,9,high (5-10)
Tmsb4x,8.964974375188917e-15,0.18450405770746856,1,1,1.4225621338549774e-10,CCL25,p129,8,high (5-10)
Gimap4,7.416851016690665e-14,0.6340195864391851,0.548,0.428,1.1769059193284746e-9,CCL25,p129,9,high (5-10)
Limd2,1.0038503454131965e-13,0.2790723116124849,0.98,0.958,1.59290972810166e-9,CCL25,p129,5,moderate (1-5)
Alcam,2.1736732425936198e-13,0.7783924900575758,0.432,0.331,3.449184701347555e-9,CCL25,p129,7,high (5-10)
Rap1b,3.983034648728897e-13,-0.24990824127775024,0.971,0.985,6.320279380603013e-9,CCL25,p129,9,high (5-10)
Gimap5,5.415878874749027e-13,0.4333454529971584,0.709,0.656,8.593916598451753e-9,CCL25,p129,10,high (5-10)
Hsp90aa1,8.844423810982268e-13,-0.1477401871691839,0.993,0.998,1.4034331703266662e-8,CCL25,p129,7,high (5-10)
Capg,2.5908979246224904e-12,0.4351141548979375,0.742,0.671,4.1112368267909675e-8,CCL25,p129,6,high (5-10)
Slamf1,2.923949377539433e-12,0.5334643259254904,0.63,0.55,4.639722872279572e-8,CCL25,p129,6,high (5-10)
Ncl,3.0737135462907717e-12,-0.14082895616651392,1,1,4.8773686552541975e-8,CCL25,p129,6,high (5-10)
Odc1,3.85008382071249e-12,-0.2478617125399083,0.95,0.972,6.109313006706579e-8,CCL25,p129,3,moderate (1-5)
Nhp2,1.5489450055345597e-11,-0.181490953368324,0.96,0.985,2.4578659347822396e-7,CCL25,p129,5,moderate (1-5)
Niban1,2.499486102041964e-11,-0.3565035239527474,0.461,0.599,3.966184546720188e-7,CCL25,p129,10,high (5-10)
Set,3.365922494581263e-11,-0.13617314070208142,0.999,0.999,5.341045814401547e-7,CCL25,p129,5,moderate (1-5)
Gimap3,3.8513592652269754e-11,0.5001853173798498,0.631,0.529,6.111336882062165e-7,CCL25,p129,6,high (5-10)
Hnrnpab,4.786573526192377e-11,-0.13928260615073418,0.997,0.998,7.595334871362063e-7,CCL25,p129,4,moderate (1-5)
Gadd45b,4.8530517705104394e-11,-0.7151468649437714,0.288,0.419,7.700822549445966e-7,CCL25,p129,16,very high (10+)
Zyx,5.974875949971487e-11,0.6202479570502129,0.439,0.347,9.480933157414756e-7,CCL25,p129,2,moderate (1-5)
Cnn2,1.3319439486557234e-10,0.2903537304363455,0.891,0.871,2.113528657726902e-6,CCL25,p129,5,moderate (1-5)
Actb,1.7377490340001527e-10,0.11088071283362132,1,1,2.757460167151442e-6,CCL25,p129,2,moderate (1-5)
Cd5,2.672625807226726e-10,0.24318792501514164,0.963,0.971,4.240922630907368e-6,CCL25,p129,6,high (5-10)
Ranbp1,3.7272582679802355e-10,-0.11569318592048816,0.994,0.997,5.914413419631039e-6,CCL25,p129,4,moderate (1-5)
Zbp1,5.624508193734612e-10,1.042227542243837,0.175,0.096,8.924969601818085e-6,CCL25,p129,8,high (5-10)
Ubc,5.845940883453115e-10,-0.25892090583247707,0.923,0.952,9.276338993863403e-6,CCL25,p129,5,moderate (1-5)
Aopep,8.122729405504015e-10,0.4069024214094823,0.511,0.47,1.2889147020653774e-5,CCL25,p129,6,high (5-10)
Pa2g4,9.78169759601408e-10,-0.12701546689313004,0.994,0.996,1.5521597745355145e-5,CCL25,p129,5,moderate (1-5)
Plaat3,1.0201798427416901e-9,0.6338616400988037,0.357,0.289,1.6188213744625137e-5,CCL25,p129,3,moderate (1-5)
Sp100,1.4524049583261595e-9,0.4359752261423475,0.537,0.497,2.3046761878719505e-5,CCL25,p129,7,high (5-10)
Cd53,1.978191937006782e-9,0.3311759160591188,0.857,0.819,3.138994965642363e-5,CCL25,p129,8,high (5-10)
Shisa5,2.695853783118969e-9,0.24784328746949025,0.935,0.921,4.2777807830531805e-5,CCL25,p129,6,high (5-10)
Actn1,4.940861052231824e-9,-0.32662721094302727,0.779,0.834,7.840158317681459e-5,CCL25,p129,11,very high (10+)
Malt1,5.160665085341767e-9,0.3997214256232089,0.669,0.614,8.188943357420317e-5,CCL25,p129,8,high (5-10)
Slc14a1,5.469729946714839e-9,1.1845232165948256,0.139,0.073,8.679367479447107e-5,CCL25,p129,2,moderate (1-5)
Selplg,5.9822263956119884e-9,0.41334940159777167,0.681,0.61,9.4925968445571e-5,CCL25,p129,3,moderate (1-5)
Egr2,6.200321604409247e-9,0.9975084453400442,0.175,0.11,9.838670321876594e-5,CCL25,p129,4,moderate (1-5)
Hspa9,8.004095686847212e-9,-0.18153934167998953,0.948,0.975,1.2700899035889156e-4,CCL25,p129,4,moderate (1-5)
Igtp,1.0917922576148474e-8,0.8927392726318653,0.254,0.188,1.73245595438324e-4,CCL25,p129,7,high (5-10)
Inpp4b,1.1219125221504872e-8,0.2135205901473327,0.983,0.973,1.7802507901483933e-4,CCL25,p129,4,moderate (1-5)
Ptges3,1.2010158268126702e-8,-0.1651421377641502,0.974,0.986,1.905771913986345e-4,CCL25,p129,3,moderate (1-5)
Cd24a,1.2265728521090468e-8,-0.6865855734749342,0.149,0.247,1.9463258017266352e-4,CCL25,p129,2,moderate (1-5)
Prmt1,1.3460765564222902e-8,-0.17134430741106588,0.963,0.979,2.13595427973089e-4,CCL25,p129,5,moderate (1-5)
Samhd1,1.9029787576993157e-8,0.3790344068311972,0.637,0.601,3.019646692717274e-4,CCL25,p129,6,high (5-10)
Cnp,2.0773297659120404e-8,0.6276014311864808,0.354,0.266,3.296306872549226e-4,CCL25,p129,1,unique
Cd274,2.1097462312428392e-8,0.4289709532606644,0.613,0.541,3.347745319736137e-4,CCL25,p129,7,high (5-10)
Tomm20,2.7252841389795058e-8,-0.1674822166413397,0.971,0.983,4.3244808717326794e-4,CCL25,p129,4,moderate (1-5)
Aff3,2.8441477758286453e-8,0.3897848710690451,0.746,0.66,4.5130936906848936e-4,CCL25,p129,8,high (5-10)
Nkg7,3.0455519612495666e-8,-0.994118082017803,0.093,0.175,4.8326818521108114e-4,CCL25,p129,2,moderate (1-5)
Timm13,3.0808848414582644e-8,-0.1846696809169712,0.95,0.965,4.888748066425974e-4,CCL25,p129,3,moderate (1-5)
Socs1,3.1110120366071074e-8,0.6546556398160676,0.39,0.316,4.936553899688158e-4,CCL25,p129,6,high (5-10)
Pcgf5,3.7026139005547376e-8,-0.3698781821673104,0.681,0.742,5.875307737400257e-4,CCL25,p129,23,very high (10+)
Bcl2,4.438791121625072e-8,0.43502025822231216,0.514,0.474,7.043473751794664e-4,CCL25,p129,2,moderate (1-5)
Irf8,5.0173291738632555e-8,0.6856238303300233,0.339,0.283,7.961497933086213e-4,CCL25,p129,6,high (5-10)
Arhgdib,5.45084885431001e-8,0.17278914807711532,0.99,0.988,8.649406962019123e-4,CCL25,p129,5,moderate (1-5)
Cish,5.731019516874665e-8,0.5880374693648385,0.393,0.33,9.09398176937672e-4,CCL25,p129,7,high (5-10)
Egr3,6.4497502580959e-8,0.8909737420954613,0.258,0.176,0.00102344637095465,CCL25,p129,9,high (5-10)
Akap13,7.427261534544968e-8,0.32272893453567486,0.707,0.691,0.00117855786030159,CCL25,p129,2,moderate (1-5)
Agpat3,7.97933270864279e-8,0.34753288723541453,0.646,0.606,0.00126616051420743,CCL25,p129,2,moderate (1-5)
Cct6a,8.395959064679854e-8,-0.1467030930650215,0.974,0.984,0.00133227078438339,CCL25,p129,4,moderate (1-5)
Lonp2,9.097977050984396e-8,0.39437759323563487,0.58,0.522,0.0014436669984502,CCL25,p129,1,unique
Fam3c,1.0121637586400665e-7,-0.3261700164696303,0.716,0.784,0.00160610145221005,CCL25,p129,3,moderate (1-5)
Tnfsf11,1.0198956587803823e-7,-0.3812780308806296,0.663,0.722,0.00161837043135271,CCL25,p129,8,high (5-10)
Rac2,1.0550274574529405e-7,0.17654041794976227,0.981,0.975,0.00167411756948632,CCL25,p129,2,moderate (1-5)
Srm,1.218685985896411e-7,-0.1874351179389282,0.911,0.951,0.00193381092242042,CCL25,p129,5,moderate (1-5)
Sell,1.362294261247973e-7,0.889403687593773,0.209,0.144,0.00216168853374828,CCL25,p129,4,moderate (1-5)
Ttc39b,1.365715422579259e-7,0.31070907164562134,0.683,0.637,0.00216711723254876,CCL25,p129,1,unique
Ipcef1,1.422937465847659e-7,0.47156855850293655,0.496,0.401,0.00225791717080706,CCL25,p129,3,moderate (1-5)
Ybx3,1.5742707919498377e-7,-0.1707284754377003,0.956,0.965,0.002498052892666,CCL25,p129,7,high (5-10)
Tns1,1.6281245047099233e-7,0.9384650194129946,0.148,0.096,0.0025835079640737,CCL25,p129,2,moderate (1-5)
Gprin3,1.692737641923425e-7,1.2104193317190473,0.113,0.06,0.00268603609020409,CCL25,p129,4,moderate (1-5)
Naa20,1.8732741708685227e-7,-0.2275364804816764,0.845,0.889,0.00297251145433417,CCL25,p129,2,moderate (1-5)
Arhgap24,1.9985482355522417e-7,-0.5798745642129888,0.235,0.336,0.00317129634017429,CCL25,p129,3,moderate (1-5)
Dynll2,2.0106349076203577e-7,-0.24631166019928563,0.816,0.878,0.00319047547141198,CCL25,p129,3,moderate (1-5)
Dgka,2.6030278110990856e-7,0.41366765935311656,0.61,0.514,0.00413048453065202,CCL25,p129,3,moderate (1-5)
Ddx27,2.625012030735026e-7,-0.20093754736316605,0.923,0.947,0.00416536909037033,CCL25,p129,3,moderate (1-5)
Dusp2,3.0450920141064674e-7,0.2820215883925945,0.828,0.841,0.00483195200798414,CCL25,p129,6,high (5-10)
Pycard,3.101866548440086e-7,0.2885952452613273,0.704,0.676,0.00492204183906472,CCL25,p129,5,moderate (1-5)
Fyb,3.1249824463332517e-7,0.32604798324806566,0.73,0.675,0.0049587221458416,CCL25,p129,3,moderate (1-5)
Zfp36l1,3.333098005196589e-7,0.2809540068915757,0.897,0.884,0.00528895991464594,CCL25,p129,11,very high (10+)
Gm2682,3.83927364484047e-7,0.4482882990749592,0.575,0.494,0.00609215941963285,CCL25,p129,1,unique
Srsf2,4.536647243534997e-7,-0.1302055958632895,0.983,0.991,0.00719875184604133,CCL25,p129,4,moderate (1-5)
Gbp2,5.156626223623185e-7,0.6950188182954309,0.308,0.227,0.00818253449164527,CCL25,p129,11,very high (10+)
Nutf2,5.684753029512487e-7,-0.1523383164351617,0.911,0.952,0.00902056610723041,CCL25,p129,1,unique
Sumo2,6.531513312008558e-7,-0.1000870804368077,0.993,0.998,0.01036420532349518,CCL25,p129,2,moderate (1-5)
Socs2,6.543149289863075e-7,1.1792096181200344,0.113,0.058,0.01038266929315472,CCL25,p129,1,unique
Vim,6.721575784905068e-7,0.3617936413819955,0.644,0.589,0.01066579645548736,CCL25,p129,3,moderate (1-5)
Lsm2,6.968875103534791e-7,-0.18865062908753227,0.9,0.935,0.011058211014289,CCL25,p129,1,unique
Snu13,7.348776161436408e-7,-0.13519725883210132,0.977,0.99,0.01166103801296729,CCL25,p129,2,moderate (1-5)
Tm4sf5,7.403113186318898e-7,-0.7533852053080361,0.126,0.206,0.01174726000405082,CCL25,p129,2,moderate (1-5)
Dusp6,7.906555990292023e-7,0.5022345694878918,0.402,0.323,0.01254612304539538,CCL25,p129,10,high (5-10)
Id2,8.195233789585618e-7,0.6910338361869477,0.265,0.189,0.01300419697731446,CCL25,p129,4,moderate (1-5)
Cd6,8.644867605771743e-7,0.25217099606311294,0.789,0.771,0.0137176759168386,CCL25,p129,2,moderate (1-5)
H2az2,1.0227201132359054e-6,0.25329536654344276,0.89,0.857,0.01622852275682734,CCL25,p129,7,high (5-10)
Rabggtb,1.0672103042521363e-6,-0.22579365301933585,0.697,0.785,0.0169344931078729,CCL25,p129,1,unique
Rapgef6,1.2278735359206009e-6,0.21037153929581745,0.917,0.894,0.01948389726798809,CCL25,p129,1,unique
Cyc1,1.2574968883406622e-6,-0.17223738773605124,0.915,0.949,0.01995396062418962,CCL25,p129,1,unique
Atxn1,1.3680586760085731e-6,0.21283513650103192,0.831,0.83,0.02170835507090404,CCL25,p129,8,high (5-10)
Tomm40,1.4668148141835711e-6,-0.17759767779239288,0.851,0.903,0.02327541747146491,CCL25,p129,3,moderate (1-5)
Scand1,1.5613046943726876e-6,0.2269701001230822,0.825,0.753,0.0247747828903058,CCL25,p129,1,unique
Cnbp,1.600742671387844e-6,-0.1149820645314028,0.984,0.994,0.0254005847095823,CCL25,p129,4,moderate (1-5)
C1qbp,1.8896748797862892e-6,-0.1509701790989877,0.953,0.973,0.02998536099244883,CCL25,p129,3,moderate (1-5)
S100a10,1.98476877349631e-6,0.25134604602239996,0.914,0.892,0.03149431089783944,CCL25,p129,1,unique
