genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Tgif1,6.025475496572028e-6,0.16255350392774437,0.394,0.325,0.09561224517960494,IL17A,p129,1,unique
Serpinb9,8.090879166440671e-9,0.7975502351369426,0.272,0.183,1.2838607061308054e-4,IL13,p129,4,moderate (1-4)
Satb1,9.823494565780265e-9,0.3903414079073477,0.817,0.785,1.5587921176980123e-4,IL13,p129,7,high (4-8)
Cblb,2.596695949349634e-8,0.5654716576067909,0.705,0.623,4.120437132428e-4,IL13,p129,7,high (4-8)
Id3,2.65284994869512e-8,-0.3343167725543754,0.829,0.908,4.209542298589416e-4,IL13,p129,2,moderate (1-4)
Psme2,2.4106673161349636e-7,-0.1909123023660526,0.984,0.993,0.00382524689724296,IL13,p129,15,very high (8+)
Izumo1r,6.636630006893778e-7,0.5874935566766343,0.535,0.486,0.01053100449493904,IL13,p129,8,high (4-8)
Foxp1,6.799424538805835e-7,-0.16687231357830878,0.965,0.99,0.01078932685817709,IL13,p129,5,high (4-8)
Cd53,7.056099915859222e-7,0.32283666063854954,0.829,0.811,0.01119661934648541,IL13,p129,4,moderate (1-4)
Degs1,7.20258684627321e-7,0.42562925581358346,0.553,0.468,0.01142906480766633,IL13,p129,3,moderate (1-4)
Srgn,8.425468263952928e-7,0.20034164470053328,0.949,0.968,0.0133695330412405,IL13,p129,3,moderate (1-4)
Stat4,8.982518299304605e-7,0.5365303685057281,0.567,0.49,0.01425346003733654,IL13,p129,8,high (4-8)
Hilpda,1.5672267748599931e-6,0.5624738270360565,0.376,0.327,0.02486875446347837,IL13,p129,1,unique
Prkca,1.6692719153050796e-6,-0.21103098287123737,0.951,0.977,0.026488006752061,IL13,p129,3,moderate (1-4)
Nr4a2,1.8089878801664105e-6,0.8860048991330725,0.222,0.164,0.0287050196824806,IL13,p129,1,unique
Tent5a,2.456048406072822e-6,1.5299792448701366,0.118,0.06,0.03897257610756353,IL13,p129,6,high (4-8)
Odc1,4.9385447338935424e-6,0.25535301988756354,0.97,0.971,0.07836482783742273,IL13,p129,4,moderate (1-4)
Ifi27l2a,9.567991927399895e-148,2.6861527582280535,0.947,0.549,1.5182489590398155e-143,IFNB1,p129,6,high (4-8)
Isg15,3.8524121611756015e-135,5.356039733044517,0.755,0.045,6.113007617353445e-131,IFNB1,p129,5,high (4-8)
Trim30a,2.5217863667018437e-121,2.937540290571416,0.88,0.278,4.001570606682485e-117,IFNB1,p129,4,moderate (1-4)
Bst2,4.459442190960502e-86,1.5721137934216742,0.904,0.69,7.076242868616124e-82,IFNB1,p129,5,high (4-8)
Xaf1,3.8282089494430905e-80,5.043420835034541,0.529,0.023,6.074601960976296e-76,IFNB1,p129,3,moderate (1-4)
Stat1,1.344426415208606e-73,1.6946953164997975,0.942,0.642,2.133335835653016e-69,IFNB1,p129,10,very high (8+)
Eif2ak2,1.2671815783370647e-52,2.4366709048792305,0.683,0.201,2.0107637285052545e-48,IFNB1,p129,3,moderate (1-4)
Ifi27,5.630429705575607e-48,3.2683933482630385,0.457,0.069,8.934365856807375e-44,IFNB1,p129,6,high (4-8)
Usp18,1.740915807578315e-47,4.7173327547277,0.361,0.02,2.76248520346527e-43,IFNB1,p129,3,moderate (1-4)
Lgals9,7.581966034267321e-42,1.3415349534906282,0.88,0.582,1.2031063703175389e-37,IFNB1,p129,3,moderate (1-4)
Trim30d,2.940436628183187e-40,3.283204392800753,0.394,0.058,4.665884841601081e-36,IFNB1,p129,3,moderate (1-4)
Irf9,1.0975386190374465e-37,2.5686060308169565,0.486,0.104,1.7415742806886203e-33,IFNB1,p129,5,high (4-8)
B2m,4.418810957019348e-37,0.48941549357010894,0.995,1,7.011769226598303e-33,IFNB1,p129,5,high (4-8)
Gbp6,4.2930515455162836e-36,3.828824318590805,0.317,0.027,6.812214192425239e-32,IFNB1,p129,5,high (4-8)
Sp100,1.2172095050850035e-32,1.4730971623132096,0.793,0.458,1.9314680426688835e-28,IFNB1,p129,4,moderate (1-4)
Ifi35,2.2399624060138154e-30,1.620095704577381,0.692,0.327,3.5543723458627224e-26,IFNB1,p129,3,moderate (1-4)
Ifi214,1.0433499204607272e-28,3.9596416725800614,0.255,0.019,1.6555876537870817e-24,IFNB1,p129,3,moderate (1-4)
Tap1,1.4756546834879219e-28,1.256527123257008,0.793,0.488,2.341568851758635e-24,IFNB1,p129,6,high (4-8)
Ifi213,6.77346158642243e-26,5.554008220026635,0.178,0.005,1.0748128845335112e-21,IFNB1,p129,3,moderate (1-4)
Lgals3bp,1.2743371978306339e-25,2.2519413994008946,0.399,0.108,2.02211826551765e-21,IFNB1,p129,4,moderate (1-4)
Irgm1,1.358418320811564e-25,2.5088022965069365,0.394,0.082,2.1555381914637894e-21,IFNB1,p129,5,high (4-8)
Psmb9,3.1069706066798618e-25,1.0481900019143555,0.88,0.644,4.930140958679605e-21,IFNB1,p129,7,high (4-8)
Rnf213,5.798052882170885e-23,1.971356370019444,0.404,0.129,9.200350313428759e-19,IFNB1,p129,3,moderate (1-4)
Trim12c,1.5105627487640653e-22,2.0098493367727253,0.471,0.17,2.3969609697388182e-18,IFNB1,p129,3,moderate (1-4)
H2-T24,5.4925952699560665e-22,2.889951749378133,0.26,0.042,8.715650174366286e-18,IFNB1,p129,3,moderate (1-4)
Zbp1,5.543425357656257e-22,1.8951944423966824,0.351,0.091,8.796307357528949e-18,IFNB1,p129,6,high (4-8)
Tapbp,3.681983907732317e-21,1.14323571267164,0.784,0.52,5.84257206478964e-17,IFNB1,p129,8,high (4-8)
Parp14,2.2504215675429824e-20,2.1510577202000096,0.375,0.114,3.570968943377204e-16,IFNB1,p129,5,high (4-8)
Psme2,6.416525072553039e-20,0.4647161888746991,1,0.993,1.018174198512716e-15,IFNB1,p129,15,very high (8+)
Ifi206,1.8630259589755465e-19,3.662652478490181,0.188,0.016,2.956249591702397e-15,IFNB1,p129,3,moderate (1-4)
Mndal,1.787869291460614e-18,1.1405403315516012,0.716,0.471,2.8369909916897022e-14,IFNB1,p129,6,high (4-8)
Pml,3.419687847895795e-17,1.245852977705551,0.63,0.343,5.426360677041048e-13,IFNB1,p129,5,high (4-8)
Ly6a,4.2287733858475025e-17,2.237767151212143,0.24,0.048,6.710217608662817e-13,IFNB1,p129,11,very high (8+)
Dhx58,1.1461751977624928e-15,4.357450649125843,0.12,0.006,1.818750803809523e-11,IFNB1,p129,3,moderate (1-4)
Oas3,5.2010322312976025e-15,3.656847880055324,0.139,0.013,8.252997944623034e-11,IFNB1,p129,3,moderate (1-4)
Trim34a,9.63470218268898e-15,2.5294983093083196,0.26,0.055,1.528834542349087e-10,IFNB1,p129,3,moderate (1-4)
Ddx24,2.9946577051288725e-14,0.6087445221405823,0.923,0.836,4.751922846498493e-10,IFNB1,p129,3,moderate (1-4)
Shisa5,3.252536875546884e-14,0.6246046072350884,0.976,0.913,5.161125514117795e-10,IFNB1,p129,5,high (4-8)
Slfn8,6.498147592812334e-14,2.0982449537352608,0.231,0.062,1.0311260600274611e-9,IFNB1,p129,3,moderate (1-4)
Psmb8,8.132748122795824e-14,0.5329725357303436,0.952,0.885,1.2905044721252411e-9,IFNB1,p129,6,high (4-8)
Epsti1,1.1203907914168539e-13,1.4203999911337484,0.404,0.189,1.7778361078202635e-9,IFNB1,p129,3,moderate (1-4)
Rtp4,2.146997079675834e-13,5.339221826065627,0.091,0.002,3.4068549660296134e-9,IFNB1,p129,3,moderate (1-4)
Irf7,3.182001508687954e-13,5.00995391139354,0.087,0.003,5.049199993986045e-9,IFNB1,p129,3,moderate (1-4)
H2-T23,5.288100857242309e-13,0.6992000349818235,0.808,0.639,8.391158440272097e-9,IFNB1,p129,7,high (4-8)
Slfn1,1.4313656475272685e-12,1.9052242014636032,0.288,0.101,2.2712910094962697e-8,IFNB1,p129,3,moderate (1-4)
Isg20,2.914092380203827e-12,1.3913978956490332,0.375,0.184,4.624081788907433e-8,IFNB1,p129,5,high (4-8)
Hsh2d,4.225553044940736e-12,2.00238533941659,0.221,0.064,6.70510757171196e-8,IFNB1,p129,3,moderate (1-4)
Ifi211,5.4910682415372215e-12,2.1117957773197897,0.188,0.046,8.713227085671264e-8,IFNB1,p129,4,moderate (1-4)
Mx2,8.391517250737174e-12,3.2052538413773934,0.13,0.017,1.331565957346975e-7,IFNB1,p129,3,moderate (1-4)
Ifih1,8.807692397381837e-12,1.309921745440107,0.385,0.185,1.39760462961655e-7,IFNB1,p129,4,moderate (1-4)
Phf11b,1.1396579631707058e-11,1.6903363221160963,0.322,0.131,1.808409255959276e-7,IFNB1,p129,3,moderate (1-4)
Trim12a,1.2843698515858482e-11,1.621389531825742,0.322,0.152,2.038038080496424e-7,IFNB1,p129,3,moderate (1-4)
Gbp9,2.026482336667271e-11,2.499459913387125,0.163,0.037,3.215622171823626e-7,IFNB1,p129,4,moderate (1-4)
Nlrc5,2.6040372966641477e-11,1.3293275546603405,0.433,0.227,4.13208638234667e-7,IFNB1,p129,6,high (4-8)
Rigi,4.7272801426290815e-11,2.521795575028327,0.173,0.036,7.501248130323827e-7,IFNB1,p129,3,moderate (1-4)
Ifi208,4.755291955177347e-11,2.901648361891629,0.159,0.027,7.545697274475414e-7,IFNB1,p129,3,moderate (1-4)
Nampt,1.2617925963850616e-10,0.7232073614110875,0.678,0.484,2.0022124919438155e-6,IFNB1,p129,5,high (4-8)
H2-D1,1.4457357074241042e-10,0.32231525253247995,0.99,0.984,2.294093420540569e-6,IFNB1,p129,6,high (4-8)
Adar,2.0076183054950908e-10,1.0901133299940795,0.471,0.268,3.1856887271596104e-6,IFNB1,p129,3,moderate (1-4)
Ppa1,2.3030825558561876e-10,0.4115568008672677,0.962,0.897,3.6545313996325985e-6,IFNB1,p129,4,moderate (1-4)
Ifi44,2.3073879225451031e-10,6.102430728798488,0.062,0.001,3.66136315549457e-6,IFNB1,p129,2,moderate (1-4)
Trim25,3.3083409174434525e-10,1.1098280584497378,0.476,0.26,5.2496753677992705e-6,IFNB1,p129,3,moderate (1-4)
Ogfr,3.69832026934781e-10,0.758287769767952,0.678,0.519,5.8684946034011055e-6,IFNB1,p129,3,moderate (1-4)
Gbp10,5.686921695421935e-10,4.149434916901148,0.077,0.004,9.024007346295524e-6,IFNB1,p129,5,high (4-8)
AW112010,8.41442059663983e-10,0.5550254302463398,0.731,0.524,1.3352002602748082e-5,IFNB1,p129,3,moderate (1-4)
Hspa5,9.681096984207228e-10,0.3370599375280787,0.99,0.98,1.5361964694540028e-5,IFNB1,p129,6,high (4-8)
Ifi203,2.478351203914658e-9,1.0824481189727062,0.476,0.274,3.93264769037178e-5,IFNB1,p129,5,high (4-8)
Igtp,3.286380340216181e-9,0.9790273715712832,0.361,0.174,5.214828323855036e-5,IFNB1,p129,6,high (4-8)
Parp9,6.09368904204708e-9,1.4206664935065692,0.298,0.123,9.669465771920308e-5,IFNB1,p129,4,moderate (1-4)
Gbp4,6.387862658243792e-9,1.3618352309592114,0.255,0.099,1.0136260466101249e-4,IFNB1,p129,4,moderate (1-4)
Cmtr1,7.744672835571406e-9,0.601915123484764,0.673,0.477,1.2289246855484706e-4,IFNB1,p129,2,moderate (1-4)
Ifit1,9.831041309080883e-9,4.418764180849556,0.067,0.003,1.5599896349249547e-4,IFNB1,p129,3,moderate (1-4)
Foxn3,1.1159556648559432e-8,-0.5434430281009497,0.769,0.862,1.7707984489934107e-4,IFNB1,p129,5,high (4-8)
Ifi209,1.3483446479305373e-8,2.243737024327693,0.135,0.044,2.1395532873361769e-4,IFNB1,p129,2,moderate (1-4)
Gbp2,3.0628697579643825e-8,0.990658257157323,0.385,0.211,4.860161731937882e-4,IFNB1,p129,7,high (4-8)
Eno3,4.447330098859516e-8,-0.9104488035121254,0.413,0.543,7.05702340087028e-4,IFNB1,p129,9,very high (8+)
H2az2,4.5891364146307386e-8,-0.4203497198970232,0.837,0.842,7.282041662736057e-4,IFNB1,p129,6,high (4-8)
H2-T22,5.1205669398660225e-8,0.6753965787014975,0.606,0.448,8.1253156201794e-4,IFNB1,p129,3,moderate (1-4)
Cmpk2,1.1821723178910601e-7,4.0522005862486425,0.053,0.003,0.00187587103402953,IFNB1,p129,2,moderate (1-4)
Ifitm3,2.019716069691123e-7,0.25597587565863766,0.317,0.188,0.00320488545938587,IFNB1,p129,3,moderate (1-4)
9930111J21Rik2,2.0770134219248706e-7,1.6250763302767712,0.202,0.072,0.00329580489791038,IFNB1,p129,3,moderate (1-4)
Prmt1,2.179945168767824e-7,0.23414941452895463,0.986,0.977,0.00345913699380078,IFNB1,p129,4,moderate (1-4)
Parp10,3.139505719684433e-7,1.4691388972146449,0.178,0.066,0.00498176767599525,IFNB1,p129,2,moderate (1-4)
ENSMUSG00000121501,3.226375180295643e-7,0.8405227729852683,0.471,0.305,0.00511961213609312,IFNB1,p129,4,moderate (1-4)
Irf1,3.231814845397253e-7,0.9635552167404224,0.413,0.235,0.00512824379667636,IFNB1,p129,8,high (4-8)
Hsp90b1,3.449721106339112e-7,0.27555452790835266,0.99,0.967,0.0054740174515389,IFNB1,p129,1,unique
Helz2,3.7081852178329506e-7,1.0883359638955217,0.284,0.135,0.00588414830365732,IFNB1,p129,3,moderate (1-4)
Sp110,4.23392135240684e-7,0.5748213423090388,0.788,0.665,0.00671838640199917,IFNB1,p129,4,moderate (1-4)
Fmc1,4.835503851353959e-7,-0.2862504293206536,0.548,0.543,0.00767297751132846,IFNB1,p129,1,unique
Ptger4,5.639740052903605e-7,0.4027684269223726,0.486,0.339,0.00894913951594744,IFNB1,p129,1,unique
Cytip,5.758971219132744e-7,-0.528928475202584,0.774,0.852,0.00913833553051983,IFNB1,p129,9,very high (8+)
Psmb10,8.094691053865366e-7,0.5831182587328054,0.63,0.51,0.01284465576427356,IFNB1,p129,5,high (4-8)
Cd47,8.805115514683498e-7,0.35994525243512776,0.938,0.863,0.01397195729869977,IFNB1,p129,3,moderate (1-4)
Npm1,1.0237492179175266e-6,0.1396584581164495,1,1,0.01624485258991531,IFNB1,p129,7,high (4-8)
Uba7,1.122776824409458e-6,2.054838039861359,0.096,0.022,0.01781622264972928,IFNB1,p129,2,moderate (1-4)
Sfr1,1.2029806737115223e-6,-0.1283811684215409,0.942,0.891,0.01908889733045443,IFNB1,p129,1,unique
Ubald2,1.315212914483539e-6,0.3741058934420023,0.798,0.687,0.0208697985270248,IFNB1,p129,5,high (4-8)
Lsp1,1.5466066520997768e-6,-0.2277268228384788,0.986,0.982,0.02454155435551926,IFNB1,p129,9,very high (8+)
Trim56,1.810870827685249e-6,1.1839442450883355,0.274,0.133,0.02873489829370953,IFNB1,p129,3,moderate (1-4)
Dbnl,1.8863761420015752e-6,0.4883468461414306,0.827,0.727,0.029933016621281,IFNB1,p129,5,high (4-8)
Atxn1,3.0516345067325164e-6,0.3239106903235467,0.899,0.814,0.04842333635283157,IFNB1,p129,6,high (4-8)
Fam174c,3.172193531746818e-6,0.476531479090432,0.553,0.398,0.05033636696175851,IFNB1,p129,2,moderate (1-4)
Taf7,3.427415090334075e-6,0.46380336987670434,0.548,0.408,0.05438622265342111,IFNB1,p129,1,unique
Rgs1,3.705545765816278e-6,0.5046476927982015,0.721,0.595,0.0587996002119727,IFNB1,p129,6,high (4-8)
Cep20,4.581452446244041e-6,0.365607694925977,0.495,0.367,0.07269848741700044,IFNB1,p129,1,unique
Dusp5,4.5872340990954666e-6,-0.6904866662589146,0.457,0.579,0.07279023068444686,IFNB1,p129,4,moderate (1-4)
B4galnt1,4.757186632498198e-6,-0.27341745045189536,0.832,0.828,0.0754870374844814,IFNB1,p129,3,moderate (1-4)
Stat2,4.860153689382055e-6,1.4339484540486138,0.183,0.076,0.07712091874311444,IFNB1,p129,2,moderate (1-4)
Tlr7,4.91841280632361e-6,2.539773523950706,0.087,0.019,0.07804537441074305,IFNB1,p129,2,moderate (1-4)
Slco3a1,5.383079504307553e-6,0.6607504169610893,0.51,0.371,0.08541870557435224,IFNB1,p129,5,high (4-8)
H2-K1,5.7655020087921424e-6,0.261848912802511,1,0.993,0.09148698587551372,IFNB1,p129,6,high (4-8)
Ppdpf,5.957676649406774e-6,-0.5245971287893376,0.486,0.646,0.09453641307278668,IFNB1,p129,2,moderate (1-4)
Tfrc,6.022533103301568e-6,0.23579272187132003,0.981,0.957,0.09556555528318927,IFNB1,p129,2,moderate (1-4)
Trappc2l,2.422586267016359e-7,-0.5182396543455154,0.459,0.522,0.00384415988850155,GDF11,p129,1,unique
Egr3,7.119703826908093e-7,1.005006933768842,0.23,0.169,0.01129754603253776,GDF11,p129,8,high (4-8)
2210016L21Rik,8.250413727698509e-7,-0.17735571959136087,0.567,0.523,0.01309175650311199,GDF11,p129,1,unique
Camk4,8.291980986082698e-7,-0.32369336126660275,0.675,0.675,0.01315771542871602,GDF11,p129,3,moderate (1-4)
Fam107b,1.9707744659504686e-6,-0.31091089090717505,0.597,0.606,0.03127224922570203,GDF11,p129,2,moderate (1-4)
Pcgf5,2.4969035313782057e-6,-0.4809880408392569,0.643,0.725,0.03962086523590937,GDF11,p129,14,very high (8+)
Rhog,2.861535434231623e-6,-0.2404455997969411,0.82,0.819,0.04540684427038739,GDF11,p129,2,moderate (1-4)
Rab11b,2.991412869737481e-6,0.15747298563159243,0.797,0.683,0.04746773941699435,GDF11,p129,1,unique
Bub1,4.606090228592742e-6,-0.12190316457327532,0.58,0.529,0.07308943974730964,GDF11,p129,3,moderate (1-4)
Cdkn3,4.80653860393454e-6,0.21476014950937605,0.187,0.128,0.07627015456723328,GDF11,p129,1,unique
Ccr7,5.922288865486606e-7,-0.5660295275480045,0.744,0.826,0.00939748797175414,CCL12,p129,13,very high (8+)
Eno3,4.2980025118887464e-6,-0.6465979071210275,0.447,0.543,0.06820070385865062,CCL12,p129,9,very high (8+)
Mapkapk5,5.805654559311473e-6,0.36086733852639585,0.323,0.226,0.09212412654715443,CCL12,p129,1,unique
Egr1,5.831005109655469e-6,0.7954726083551411,0.35,0.227,0.09252638908001298,CCL12,p129,13,very high (8+)
p139-T7oBC5p-MS2,1.4826676039014784e-11,1.0527654714761805,0.417,0.311,2.352696953870866e-7,CXCL13,p129,7,high (4-8)
Marcks,2.0778668834990007e-18,1.7480293661159627,0.307,0.117,3.2971591707362146e-14,IL4,p129,1,unique
Ccr4,8.703724100399913e-18,1.6618178005492268,0.316,0.13,1.3811069402514585e-13,IL4,p129,1,unique
Ccr7,4.1087959707052e-15,-0.8375932735127403,0.681,0.826,6.519837446315009e-11,IL4,p129,13,very high (8+)
Atp11a,4.2327112232831296e-14,1.4013297236043452,0.301,0.148,6.71646616910567e-10,IL4,p129,3,moderate (1-4)
Jund,5.456444954293188e-13,0.4187722377204248,0.948,0.899,8.658286853472428e-9,IL4,p129,5,high (4-8)
Aopep,1.8010286239424034e-11,0.6743840792420677,0.617,0.439,2.857872220471806e-7,IL4,p129,7,high (4-8)
Lsp1,2.49360294980643e-11,-0.30775487868323803,0.948,0.982,3.956849160752843e-7,IL4,p129,9,very high (8+)
Rab8b,2.5791377302234298e-11,0.4449705111400033,0.881,0.802,4.092575750318539e-7,IL4,p129,2,moderate (1-4)
Grap,3.0982375355532e-11,0.4192451728816553,0.906,0.87,4.916283321415817e-7,IL4,p129,3,moderate (1-4)
Lcp2,1.1370989485185667e-9,0.3923344989194981,0.924,0.883,1.8043486115092617e-5,IL4,p129,7,high (4-8)
Btla,1.1689238855022564e-9,0.3629299148529413,0.918,0.871,1.8548484215149804e-5,IL4,p129,2,moderate (1-4)
Psme2,1.1846417288020626e-9,-0.28577468664365346,0.985,0.993,1.879789495263113e-5,IL4,p129,15,very high (8+)
Crabp2,1.5505940713711584e-9,1.355071543478284,0.283,0.183,2.4604826724517542e-5,IL4,p129,2,moderate (1-4)
Eno3,2.298555284541641e-9,-0.8563890659016273,0.371,0.543,3.647347525510676e-5,IL4,p129,9,very high (8+)
Gata3,2.701833273061307e-9,1.23397441410544,0.237,0.147,4.2872690376936824e-5,IL4,p129,2,moderate (1-4)
Ccnd2,4.269820336071793e-9,0.4454646668251123,0.976,0.948,6.775350909278721e-5,IL4,p129,4,moderate (1-4)
Gprin3,4.6827078567403805e-9,1.3175208406441925,0.149,0.052,7.430520827075634e-5,IL4,p129,2,moderate (1-4)
Il2,5.313610009941718e-9,0.2776294910611212,0.696,0.565,8.431636363775517e-5,IL4,p129,3,moderate (1-4)
Irag2,5.409503629318763e-9,0.3492881076035421,0.951,0.89,8.583800359003013e-5,IL4,p129,10,very high (8+)
Stat4,5.336064775457973e-8,-0.791713153280732,0.34,0.49,8.467267585696711e-4,IL4,p129,8,high (4-8)
Ms4a4b,6.394955664513554e-8,-0.34413987555250847,0.836,0.901,0.00101475156484501,IL4,p129,7,high (4-8)
Actn1,6.805496736132526e-8,-0.42533416057769713,0.736,0.814,0.0010798962220895,IL4,p129,5,high (4-8)
Ddt,1.1188303209913019e-7,0.5446778556531338,0.711,0.639,0.00177535995334899,IL4,p129,3,moderate (1-4)
Itm2a,2.244153588671965e-7,-0.416738508012819,0.906,0.926,0.00356102291450467,IL4,p129,5,high (4-8)
Glb1,6.682896913694111e-7,0.7921776278377122,0.371,0.241,0.01060442082264981,IL4,p129,1,unique
Plk3,7.075811579136412e-7,0.696648042005354,0.359,0.248,0.01122789781377365,IL4,p129,2,moderate (1-4)
Shmt1,1.3151020291419017e-6,0.3594909206799929,0.751,0.63,0.02086803899842369,IL4,p129,1,unique
Cd274,2.501311789207231e-6,0.4595724039738023,0.614,0.51,0.03969081547114034,IL4,p129,7,high (4-8)
Chchd4,2.8887821345347154e-6,0.38289263224687253,0.754,0.667,0.04583919491079686,IL4,p129,3,moderate (1-4)
Cish,4.305296042107422e-6,0.6221436295428211,0.441,0.316,0.06831643759616057,IL4,p129,4,moderate (1-4)
Id1,4.881936139478657e-6,1.7350315304559545,0.091,0.03,0.07746656266124734,IL4,p129,1,unique
Ncoa3,5.613766637562141e-6,0.6291569844446553,0.502,0.401,0.08907924900483606,IL4,p129,2,moderate (1-4)
Atxn1,2.7935033444219496e-8,0.4206011115009727,0.859,0.814,4.4327311069287495e-4,CCL21A,p129,6,high (4-8)
Dusp6,6.039628015645707e-8,0.7855523876035596,0.473,0.309,9.583681735226608e-4,CCL21A,p129,5,high (4-8)
Dusp2,1.4142977227771318e-7,0.41617882958490826,0.9,0.831,0.00224420762650275,CCL21A,p129,5,high (4-8)
Hivep3,2.7819312283269657e-7,0.44557695294836375,0.896,0.836,0.00441436847310922,CCL21A,p129,11,very high (8+)
Pcgf5,4.553918434348239e-7,-0.542632267629051,0.614,0.725,0.00722615777162378,CCL21A,p129,14,very high (8+)
Egr1,4.743376765871863e-7,0.8714922243862814,0.365,0.227,0.00752679025208547,CCL21A,p129,13,very high (8+)
Cytip,1.1943598128989364e-6,-0.38665968708265774,0.813,0.852,0.01895210151108032,CCL21A,p129,9,very high (8+)
Cd5,2.4508673525410773e-6,0.2657813783377585,0.967,0.97,0.03889036315012181,CCL21A,p129,4,moderate (1-4)
Orai1,3.008074950056542e-6,0.33762675802811615,0.871,0.763,0.04773213330749721,CCL21A,p129,2,moderate (1-4)
Eno3,3.7467684215127577e-6,-0.6247078604834033,0.461,0.543,0.05945372131256444,CCL21A,p129,9,very high (8+)
Cd274,4.179988903605319e-6,0.5237502845244341,0.631,0.51,0.06632806392240921,CCL21A,p129,7,high (4-8)
Cblb,4.274566077165989e-6,-0.4060401115179148,0.602,0.623,0.06782881451246991,CCL21A,p129,7,high (4-8)
Zfp36l1,4.875495684632998e-6,0.3624472985240877,0.934,0.871,0.07736436552375642,CCL21A,p129,6,high (4-8)
Gbp2,7.22623854964413e-23,1.3904382335569634,0.392,0.211,1.1466595330575303e-18,IL1A,p129,7,high (4-8)
Irf1,4.180013587488978e-21,1.0850946404118735,0.415,0.235,6.632845560627511e-17,IL1A,p129,8,high (4-8)
Ly6a,2.7341840627449748e-17,2.201568025756096,0.146,0.048,4.338603270763727e-13,IL1A,p129,11,very high (8+)
Serpinb9,2.6495030458331202e-14,0.8575711500333814,0.279,0.183,4.204231433127995e-10,IL1A,p129,4,moderate (1-4)
Stat1,3.1857459772560886e-14,0.5677543488363553,0.751,0.642,5.05514171670996e-10,IL1A,p129,10,very high (8+)
Tbc1d4,2.1901344407139149e-13,-0.6542273381452011,0.436,0.56,3.4753053305248405e-9,IL1A,p129,4,moderate (1-4)
Psmb8,1.2306514072277921e-12,0.3238509817113213,0.925,0.885,1.9527976529890607e-8,IL1A,p129,6,high (4-8)
Gbp5,4.029760104140451e-12,1.0402517381754426,0.252,0.14,6.394423333250067e-8,IL1A,p129,5,high (4-8)
Rgs1,5.222863466716421e-12,0.4496140453634317,0.7,0.595,8.287639748985616e-8,IL1A,p129,6,high (4-8)
Stat4,2.3257149790883046e-10,0.5276016966858864,0.589,0.49,3.690444528817322e-6,IL1A,p129,8,high (4-8)
Pim1,4.2804710202377015e-10,0.5626436219268129,0.534,0.424,6.792251414913186e-6,IL1A,p129,6,high (4-8)
Tapbpl,5.810476694272997e-10,0.4925975247562453,0.509,0.41,9.22006441847239e-6,IL1A,p129,5,high (4-8)
