genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Fam3c,1.6594018469209374e-13,-0.5114780612159981,0.659,0.77,2.6331388506941434e-9,IL6,p129
Dynll2,1.7284611938425222e-13,0.34510488811586226,0.91,0.875,2.7427222223893143e-9,IL6,p129
Uba1,1.7661283009132616e-13,0.361992131866656,0.861,0.839,2.8024923878891637e-9,IL6,p129
Psmd7,1.8356217878260603e-13,0.266320761634552,0.976,0.949,2.9127646529223927e-9,IL6,p129
Pgam1,2.1978156294983468e-13,0.23191830771455368,0.998,0.986,3.487493840887977e-9,IL6,p129
Chm,2.296044055102417e-13,0.7214140826356488,0.451,0.316,3.6433627066365153e-9,IL6,p129
Lrch1,2.469310339023124e-13,-0.5712997764449714,0.428,0.587,3.918301645961893e-9,IL6,p129
Alpk2,2.6365325444679716e-13,2.536707648672533,0.076,0.017,4.183649841561777e-9,IL6,p129
Top1,2.8739402775093716e-13,0.2950078911101759,0.981,0.95,4.560368432351871e-9,IL6,p129
Evi2b,2.8761257304216123e-13,-1.235567771545678,0.113,0.239,4.5638363090330144e-9,IL6,p129
Adam10,3.041407871675052e-13,-0.5482353245249719,0.565,0.703,4.8261060107739724e-9,IL6,p129
Septin7,3.053567443383474e-13,-0.21824318125596331,0.99,0.994,4.845400819160897e-9,IL6,p129
Fam169b,3.057877585617011e-13,-0.8239810169455042,0.269,0.421,4.8522401528570726e-9,IL6,p129
Il16,3.284208249746744e-13,-0.9754326322815101,0.218,0.367,5.211381650698133e-9,IL6,p129
Cdca3,3.413175213640833e-13,-0.5728948455735674,0.51,0.645,5.416026429005273e-9,IL6,p129
Hspd1,3.427548451456638e-13,0.19912977856713399,1,0.996,5.438833882771394e-9,IL6,p129
Ccr6,3.55321135283191e-13,-1.5809827343606946,0.062,0.173,5.638235774673675e-9,IL6,p129
Prkca,3.6537292016873845e-13,-0.29805171908891737,0.965,0.977,5.797737497237542e-9,IL6,p129
Cd200,4.009273647886743e-13,-0.32082778964495273,0.82,0.899,6.361915424466684e-9,IL6,p129
Capg,4.385858623504957e-13,-0.5549945716171004,0.506,0.654,6.9594804637776665e-9,IL6,p129
Mif,5.274494943555642e-13,0.13960711379366053,0.998,1,8.369568576434092e-9,IL6,p129
Ssh2,5.401252285036192e-13,-0.4410388147511033,0.588,0.737,8.57070712589543e-9,IL6,p129
Kif11,5.572261509645719e-13,-0.43565840065601313,0.707,0.806,8.842064563505827e-9,IL6,p129
Pura,6.242554812327239e-13,-0.4408793995421527,0.65,0.772,9.905685976200864e-9,IL6,p129
Aspm,7.004615017841932e-13,-0.7870731882847974,0.272,0.423,1.1114923110311578e-8,IL6,p129
Chchd4,7.646520848137178e-13,0.4425758507905805,0.773,0.667,1.2133499281824075e-8,IL6,p129
Eif6,7.854486645479919e-13,0.3128815974197714,0.932,0.884,1.2463499409047537e-8,IL6,p129
Skap1,8.017658781517916e-13,-0.40195952524885137,0.771,0.862,1.2722420954512628e-8,IL6,p129
Eif4a1,8.448480416914232e-13,0.17931366183848052,1,0.998,1.3406048725559504e-8,IL6,p129
Midn,9.782130729367392e-13,0.7964215456254538,0.386,0.248,1.552228504136018e-8,IL6,p129
Mrpl9,1.0069585115087108e-12,0.3827202173712161,0.849,0.746,1.5978417660620222e-8,IL6,p129
Timm13,1.1062843697472964e-12,0.25631766688537105,0.974,0.96,1.75545203791501e-8,IL6,p129
Rcsd1,1.3207353899613454e-12,-0.8325062394331255,0.284,0.424,2.0957429167906628e-8,IL6,p129
Noc4l,1.4244646378910258e-12,0.403106802903964,0.782,0.702,2.2603404874054797e-8,IL6,p129
Fasl,1.7346348427800055e-12,-1.373249932798423,0.062,0.171,2.7525185685233127e-8,IL6,p129
Clic4,1.877930415870858e-12,0.7126057547731361,0.487,0.357,2.9798999839038777e-8,IL6,p129
Ms4a6c,2.0532276546613966e-12,-1.5537500779957356,0.078,0.18,3.2580616424167044e-8,IL6,p129
Id2,2.0985632439533644e-12,0.9869782636578825,0.307,0.177,3.3300001555051986e-8,IL6,p129
Aprt,2.1425118496224593e-12,0.25536285920378843,0.981,0.968,3.3997378029809185e-8,IL6,p129
4930523C07Rik,2.419721767719796e-12,-0.6916631988526819,0.385,0.523,3.839614501017772e-8,IL6,p129
Ly6e,2.4437856246461048e-12,-0.6356035475414092,0.614,0.705,3.877799029188439e-8,IL6,p129
Ksr1,2.6762646322872003e-12,0.8918091793608476,0.333,0.207,4.2466967185133296e-8,IL6,p129
Susd6,2.7572161961715832e-12,-0.6604721366661537,0.354,0.507,4.3751506600850684e-8,IL6,p129
Timm8a1,3.7525545516168905e-12,0.33606530621971586,0.915,0.849,5.9545535625056816e-8,IL6,p129
Srsf7,4.245413999281785e-12,0.24955125041848314,0.991,0.984,6.736622934060336e-8,IL6,p129
Dock11,4.2526940400799235e-12,-0.4499272876818507,0.65,0.767,6.748174902798823e-8,IL6,p129
Orai1,4.311901170499094e-12,-0.45123552747969253,0.667,0.763,6.842124777347963e-8,IL6,p129
Tent5c,4.379616319523941e-12,1.4906097618343912,0.147,0.062,6.94957517582059e-8,IL6,p129
Gsap,4.386786760642894e-12,-1.449257835652963,0.087,0.189,6.960953231788144e-8,IL6,p129
Gimap8,4.693065672294729e-12,0.9536704764918797,0.289,0.161,7.446956608797275e-8,IL6,p129
Actg1,4.781685059902324e-12,0.1779268790109354,1,1,7.587577853053007e-8,IL6,p129
Kri1,5.113179961895391e-12,0.5073507803927594,0.588,0.504,8.113593963535608e-8,IL6,p129
Fabp5,5.4610992185301254e-12,0.2958771292103082,0.964,0.931,8.665672239963602e-8,IL6,p129
Eif3j1,5.4751179576152035e-12,0.46406216382858356,0.718,0.613,8.687917175143804e-8,IL6,p129
Pdzk1ip1,5.486715447775382e-12,1.419274831164071,0.187,0.102,8.706320072529976e-8,IL6,p129
Tab2,5.684510261003873e-12,0.5503321578564094,0.608,0.486,9.020180882160946e-8,IL6,p129
Cmtm7,6.0406762816295064e-12,-0.5807965774260472,0.461,0.599,9.585345123689701e-8,IL6,p129
Coro1a,6.275456830354883e-12,-0.22888133156309287,0.993,0.994,9.957894898407129e-8,IL6,p129
Ccnd2,6.474284985923244e-12,0.3214717741259183,0.96,0.948,1.0273395415663003e-7,IL6,p129
Crem,6.915796935228726e-12,0.7598309131754184,0.393,0.27,1.0973986576820943e-7,IL6,p129
Rnf149,7.383829034766679e-12,0.8051433977044384,0.345,0.231,1.1716659912367766e-7,IL6,p129
Ccnb2,7.609016765561916e-12,-0.7727133982764306,0.308,0.443,1.207398780359365e-7,IL6,p129
Ddx3x,7.646161259347858e-12,0.31956079492336453,0.929,0.873,1.213292868633318e-7,IL6,p129
Gngt2,8.01162415834979e-12,1.1352547809954325,0.217,0.11,1.2712845214469445e-7,IL6,p129
Brd2,8.321865023140395e-12,0.36378844868162363,0.853,0.804,1.3205135418719178e-7,IL6,p129
Knl1,8.401201346096204e-12,-0.4440909535759481,0.574,0.707,1.3331026295985455e-7,IL6,p129
Adprm,8.486330518402789e-12,0.8802618242600515,0.31,0.196,1.3466109266601545e-7,IL6,p129
Emb,8.804701679042041e-12,0.35981683917825386,0.837,0.782,1.397130062430391e-7,IL6,p129
Ddr1,9.684134489349324e-12,1.5148743741839605,0.127,0.044,1.5366784607699508e-7,IL6,p129
Rps15a,1.1128421371928624e-11,-0.13166982577699837,1,1,1.765857903297634e-7,IL6,p129
Ms4a4c,1.2377357856552122e-11,-2.0821094878461435,0.031,0.114,1.9640391446776907e-7,IL6,p129
Cdc20,1.4178981112329186e-11,-0.663872329022251,0.445,0.549,2.2499207229043953e-7,IL6,p129
Erg28,1.5303309520680193e-11,0.34503277903145907,0.794,0.764,2.428329154741533e-7,IL6,p129
Smad3,1.6114966081720576e-11,1.5036090568752996,0.137,0.052,2.557122817847421e-7,IL6,p129
mt-Nd1,1.754098125046563e-11,-0.15133188158036948,1,1,2.783402904823886e-7,IL6,p129
Skap2,1.7750505493339443e-11,1.0473309452584183,0.218,0.107,2.8166502116831026e-7,IL6,p129
Aebp2,1.8906046398580944e-11,0.3565568781019554,0.858,0.784,3.0000114425268243e-7,IL6,p129
Nop16,1.8940603457160973e-11,0.3130394062965163,0.913,0.85,3.005494956582303e-7,IL6,p129
Casp3,1.910929596775237e-11,-0.47795657436529465,0.508,0.652,3.032263084162946e-7,IL6,p129
Plk1,1.9446115743131506e-11,-0.6242647726411563,0.418,0.539,3.0857096461201076e-7,IL6,p129
Hivep1,1.9555629969429556e-11,-0.7500845581532999,0.307,0.438,3.103087363549082e-7,IL6,p129
Selplg,2.0057510445968356e-11,-0.6174144693925623,0.463,0.597,3.1827257575662587e-7,IL6,p129
Setbp1,2.0649055511073834e-11,2.183951868016641,0.075,0.017,3.276592128497196e-7,IL6,p129
Akr1b3,2.065729623108828e-11,-0.35062745898868675,0.775,0.849,3.2778997659490884e-7,IL6,p129
Eif2s2,2.0730810329823356e-11,0.24049539261421704,0.983,0.965,3.28956498313637e-7,IL6,p129
Luc7l,2.110791023405637e-11,0.3228199002031843,0.898,0.806,3.3494031959400647e-7,IL6,p129
Jaml,2.1585277017369533e-11,-1.5654457299809326,0.073,0.172,3.4251517571161974e-7,IL6,p129
AI504432,2.317922031376103e-11,0.7871132067128175,0.338,0.241,3.6780786793876e-7,IL6,p129
Ccl5,2.3597053475757285e-11,-2.2793803871186586,0.021,0.095,3.744380445533166e-7,IL6,p129
Smim36,2.425223761023217e-11,-0.7061024065247676,0.347,0.477,3.8483450639916404e-7,IL6,p129
Ndufaf4,2.5828341800961625e-11,0.4328068266444152,0.759,0.66,4.0984412769765907e-7,IL6,p129
Tspan6,2.76294070355161e-11,1.1633207213013699,0.208,0.116,4.384234308395695e-7,IL6,p129
Sh2d3c,2.7770138399870605e-11,-0.9166362354883413,0.102,0.218,4.4065655612914677e-7,IL6,p129
Cd44,2.7772428099748796e-11,-0.7533497267235132,0.36,0.482,4.406928890868139e-7,IL6,p129
Arf2,2.8371744181563753e-11,1.1320356889030512,0.211,0.11,4.5020283667305366e-7,IL6,p129
Cenpe,3.102119516185572e-11,-0.440179934972512,0.643,0.751,4.922443248283266e-7,IL6,p129
Snhg12,3.2160762924355415e-11,0.4083585880811889,0.776,0.683,5.103269860836717e-7,IL6,p129
Cd4,3.371305574264507e-11,-0.3168338839215792,0.785,0.874,5.34958768524292e-7,IL6,p129
Tnfrsf13c,3.381733225975777e-11,-1.8524263574953914,0.042,0.128,5.366134282978362e-7,IL6,p129
Oxsr1,3.628650339269004e-11,0.5075514242087054,0.593,0.493,5.757942358352055e-7,IL6,p129
Gm3739,3.8312412141663887e-11,2.5658196354712803,0.059,0.01,6.079413558639226e-7,IL6,p129
Oxct1,4.065008100461326e-11,-0.33474272263177085,0.844,0.902,6.450354853812032e-7,IL6,p129
Dot1l,4.272415776758192e-11,0.4120751650002119,0.757,0.646,6.779469354559899e-7,IL6,p129
Rgcc,4.2891888968298e-11,0.48407382476817834,0.726,0.644,6.806084941489526e-7,IL6,p129
Dusp2,4.332215024047563e-11,-0.38547639036503756,0.735,0.831,6.874358800158673e-7,IL6,p129
Phf21a,4.354036281792438e-11,-0.6754110012319093,0.357,0.485,6.90898477194824e-7,IL6,p129
Hspa5,4.4286534710307216e-11,0.2685445527188821,0.99,0.98,7.027387327831549e-7,IL6,p129
Mapk6,4.772247775176095e-11,0.5983115891250644,0.53,0.415,7.572602769649428e-7,IL6,p129
Smarca2,4.891124974269591e-11,-0.7433093764645855,0.274,0.414,7.761237109170988e-7,IL6,p129
Mrpl52,5.309347760148503e-11,0.2511572021167132,0.929,0.915,8.424873025803644e-7,IL6,p129
Hmgn2,5.972970045313088e-11,-0.20765362518175,0.984,0.99,9.477908867902807e-7,IL6,p129
Nefh,5.982733141044054e-11,0.52467621297761,0.672,0.576,9.493400948208705e-7,IL6,p129
Gfod1,6.061931176556444e-11,-0.7476078588277668,0.256,0.396,9.619072390959764e-7,IL6,p129
Ifih1,6.093284367146607e-11,-1.3617607048787206,0.083,0.185,9.668823633788235e-7,IL6,p129
Irf2,6.257702039186594e-11,-0.7763555064740953,0.302,0.44,9.929721595781288e-7,IL6,p129
Rab8b,6.456310673474566e-11,-0.38703873794573634,0.7,0.802,1.0244873776669442e-6,IL6,p129
Dhrs13,6.877331830950582e-11,0.7265758495903938,0.355,0.252,1.0912950149352385e-6,IL6,p129
Mdh1,7.012872639463177e-11,-0.29068192864289333,0.894,0.928,1.112802630430017e-6,IL6,p129
Utrn,7.544522378269362e-11,-0.5888290038794017,0.482,0.61,1.1971648109837824e-6,IL6,p129
Lamp2,7.583841241960284e-11,0.7892981974383027,0.364,0.235,1.2034039282742579e-6,IL6,p129
Nfkbie,8.045734003776864e-11,-0.7629375505733849,0.274,0.403,1.2766970717193127e-6,IL6,p129
Tiparp,8.298447825126712e-11,1.3527969721798074,0.161,0.078,1.3167977008911066e-6,IL6,p129
Hnrnpdl,8.800463176084231e-11,0.22159005488908656,0.988,0.983,1.3964574967810458e-6,IL6,p129
Mapk1ip1l,8.998596949841982e-11,0.4057553365104354,0.615,0.567,1.4278973640009257e-6,IL6,p129
Fos,9.418916926337633e-11,1.472147928084727,0.144,0.06,1.4945937378712556e-6,IL6,p129
Arhgdig,9.500150605482523e-11,1.2391626702627834,0.173,0.08,1.5074838980779668e-6,IL6,p129
Dnttip2,9.627807697111803e-11,0.3136629895409244,0.884,0.85,1.5277405253777008e-6,IL6,p129
Rab3ip,9.885979972356906e-11,-0.7255650480005227,0.288,0.421,1.5687073020135937e-6,IL6,p129
Stag2,9.968664103566356e-11,-0.4119740099492269,0.672,0.778,1.5818276199539094e-6,IL6,p129
Mat2a,1.007217375280171e-10,0.29813076475916267,0.92,0.881,1.5982525310945753e-6,IL6,p129
Nudc,1.1369651481499508e-10,0.23448767435590878,0.972,0.928,1.804136297084342e-6,IL6,p129
Zfp395,1.1436532457499867e-10,-1.1628210455089252,0.106,0.219,1.8147489703560788e-6,IL6,p129
Tpm3,1.2139258908738744e-10,0.17909092860876985,0.998,0.996,1.926257603638664e-6,IL6,p129
4930417O13Rik,1.230851240254346e-10,1.088639666959947,0.225,0.118,1.9531147480355963e-6,IL6,p129
Ubash3b,1.3648973210387782e-10,-0.37585021440850475,0.532,0.676,2.1658190690243333e-6,IL6,p129
Gna13,1.3830517811515658e-10,-0.45451808377266023,0.598,0.703,2.1946265663313044e-6,IL6,p129
Rpl10a,1.5014932286766451e-10,-0.12032718840646162,1,1,2.3825694552641003e-6,IL6,p129
Dnajc2,1.556285398045809e-10,0.25547867943966707,0.962,0.943,2.4695136696190898e-6,IL6,p129
Pclaf,1.5992304544671684e-10,-0.2345335019559407,0.847,0.925,2.5376588851485028e-6,IL6,p129
Slc7a5,1.6161661321661488e-10,0.4911224234559114,0.69,0.577,2.564532418521245e-6,IL6,p129
Slc3a2,1.867657091090567e-10,0.3865572822556462,0.776,0.706,2.9635982721425116e-6,IL6,p129
Hpcal1,2.043129999401496e-10,-0.48559503885298194,0.373,0.521,3.2420386830502937e-6,IL6,p129
Myc,2.0857051134089178e-10,0.3563086837662661,0.873,0.826,3.309596873957271e-6,IL6,p129
Dnaja1,2.1990424117219416e-10,0.23144316712582147,0.965,0.939,3.489440498920377e-6,IL6,p129
Tnni1,2.3019248780146437e-10,-1.6549604390938888,0.043,0.127,3.6526943964336366e-6,IL6,p129
Pithd1,2.467209365400425e-10,0.46939046227035475,0.608,0.503,3.9149678210173945e-6,IL6,p129
Serinc3,2.4809279394928335e-10,-0.5336117182075999,0.496,0.6,3.936736454387228e-6,IL6,p129
Qser1,2.492115800847506e-10,-0.9655868995170522,0.168,0.285,3.954489352784823e-6,IL6,p129
Kmt5a,2.560192204523961e-10,0.3527046733056448,0.79,0.734,4.0625129901386216e-6,IL6,p129
mt-Co3,2.5908767762762536e-10,-0.1385928212625549,1,1,4.111203268595159e-6,IL6,p129
Irf4,2.6920000239650355e-10,-0.33512899160299436,0.695,0.809,4.2716656380277185e-6,IL6,p129
Ehd1,2.921634115729436e-10,-0.662798016305653,0.35,0.474,4.636049014839469e-6,IL6,p129
Tfrc,2.942198074444214e-10,0.21584637911901128,0.948,0.957,4.668679904528078e-6,IL6,p129
Prmt1,3.03386404144471e-10,0.2004112254676249,0.99,0.977,4.814135460964466e-6,IL6,p129
Ctla4,3.0552343264699096e-10,-0.4757201803429902,0.494,0.635,4.848045829242452e-6,IL6,p129
Serpinb6b,3.1175945864211953e-10,-0.915704998846669,0.196,0.317,4.9469990897331525e-6,IL6,p129
Gsr,3.6550669848990403e-10,0.5040728133910788,0.551,0.443,5.799860291637797e-6,IL6,p129
Thap2,3.7982609632548874e-10,-0.9863593363460508,0.163,0.28,6.027080496492855e-6,IL6,p129
Pycard,3.9709993128854805e-10,-0.4730789781457744,0.527,0.657,6.301181709686681e-6,IL6,p129
Ywhah,3.9964959678143433e-10,0.26732995361172796,0.915,0.892,6.3416398017278e-6,IL6,p129
Rsl24d1,4.11266659195716e-10,0.33183217109562824,0.889,0.825,6.5259793481176214e-6,IL6,p129
Nme1,4.131395651884513e-10,0.143394052618671,1,0.998,6.555698620410345e-6,IL6,p129
Fam53b,4.1647290867290637e-10,-0.759965945988972,0.27,0.389,6.608592114821678e-6,IL6,p129
Kdm6b,4.4164106206984686e-10,0.8139534419303531,0.322,0.235,7.00796037292433e-6,IL6,p129
Lyar,4.452273739108587e-10,0.22153417571008438,0.957,0.949,7.0648679692175054e-6,IL6,p129
Nectin1,4.992974801852579e-10,2.418569881708013,0.054,0.01,7.922852415579672e-6,IL6,p129
Tal2,5.193166377953481e-10,-1.5988634984169376,0.043,0.124,8.240516408536585e-6,IL6,p129
Srpk2,5.396520291708216e-10,-0.5671958431285697,0.359,0.497,8.563198398882596e-6,IL6,p129
Mdfic,5.819642824111512e-10,0.37241684382261053,0.823,0.722,9.234609233300147e-6,IL6,p129
Pgs1,6.238696708058644e-10,0.7462683692242096,0.357,0.234,9.899563936347457e-6,IL6,p129
Eif1,6.318749992330023e-10,0.14612765199756472,1,0.999,1.0026592487829281e-5,IL6,p129
Kpnb1,6.40795751355089e-10,0.2752726800332772,0.938,0.919,1.0168146982502553e-5,IL6,p129
Lrrc8c,6.469403194953451e-10,0.5135663306857394,0.563,0.482,1.0265648989752136e-5,IL6,p129
Rrp1b,6.495196786010075e-10,0.31998174700195237,0.875,0.813,1.0306578260040787e-5,IL6,p129
Atp2a2,6.967711550164526e-10,0.393630126683155,0.754,0.677,1.105636468780107e-5,IL6,p129
Larp1,7.034760372246305e-10,0.3322852864660634,0.844,0.764,1.1162757758680436e-5,IL6,p129
Timm23,7.15235005283322e-10,0.22992371655671917,0.977,0.96,1.1349349063835753e-5,IL6,p129
Wnk1,7.231328449693831e-10,-0.39140892470487254,0.674,0.773,1.1474671983974171e-5,IL6,p129
Lrp8,7.856234840468665e-10,1.0278435064427671,0.211,0.112,1.2466273444855677e-5,IL6,p129
Fam111a,8.122084313724628e-10,-0.45409838794269897,0.503,0.638,1.288812338901824e-5,IL6,p129
Ino80e,8.179718041215957e-10,0.38093730337857007,0.74,0.668,1.2979576587801481e-5,IL6,p129
Eif2s1,8.760849428904142e-10,0.21242583952244676,0.981,0.96,1.3901715873785093e-5,IL6,p129
Eif1a,9.295001731144497e-10,0.3275637221021892,0.846,0.79,1.4749308746980087e-5,IL6,p129
Wdr43,9.827167333712182e-10,0.2901440874153156,0.919,0.859,1.559374912513449e-5,IL6,p129
Ifrd1,1.018421046851254e-9,0.35320835587089394,0.811,0.748,1.61603051714357e-5,IL6,p129
Itga4,1.0336273070338158e-9,-1.038578119410225,0.144,0.252,1.6401598108012588e-5,IL6,p129
Ebna1bp2,1.03705589298758e-9,0.27722457444587145,0.941,0.908,1.6456002909926917e-5,IL6,p129
Gm7030,1.068500171339365e-9,-0.7007323399255481,0.302,0.427,1.6954960718813044e-5,IL6,p129
Kif20b,1.0995149532197064e-9,-0.41688419246006847,0.605,0.709,1.74471032776903e-5,IL6,p129
Gpcpd1,1.1481866061811234e-9,-0.6571750498317748,0.295,0.426,1.8219425066882066e-5,IL6,p129
Phlda1,1.1832316946400923e-9,-1.0627475335839036,0.127,0.225,1.8775520530548985e-5,IL6,p129
Ccdc86,1.21758254386862e-9,0.3835033021427724,0.761,0.66,1.932059980610726e-5,IL6,p129
Rnf126,1.269538258034571e-9,0.3725059561844689,0.745,0.679,2.0145033078492573e-5,IL6,p129
C1qbp,1.3372650212569719e-9,0.21016795651913966,0.99,0.971,2.121972135730563e-5,IL6,p129
Tmsb10,1.3581765555004466e-9,-0.13880359369821882,1,1,2.1551545582681085e-5,IL6,p129
Kansl1l,1.367949904419611e-9,1.1406005135570698,0.166,0.092,2.1706629083330386e-5,IL6,p129
Ncoa3,1.3885129316020714e-9,0.5251933230214485,0.477,0.401,2.203292319866167e-5,IL6,p129
Prag1,1.3980487571305435e-9,1.2991301366051546,0.146,0.067,2.2184237678147464e-5,IL6,p129
Csnk1e,1.4032387413713318e-9,0.7310344641326778,0.352,0.243,2.2266592348080295e-5,IL6,p129
Sema4c,1.4227666102697986e-9,-1.4256123863389805,0.061,0.147,2.2576460571761165e-5,IL6,p129
Samhd1,1.4407785556525898e-9,0.4340526760743254,0.66,0.575,2.2862274121095295e-5,IL6,p129
Selenoh,1.4939612250656217e-9,-0.2465524197953004,0.898,0.941,2.3706176719341285e-5,IL6,p129
Camk4,1.535503023557069e-9,-0.42712297730101273,0.553,0.675,2.436536197780357e-5,IL6,p129
Rbmx,1.5406785315422989e-9,-0.5076158787178394,0.421,0.555,2.4447486938513198e-5,IL6,p129
Uchl5,1.6325719452537734e-9,0.2793956303073789,0.873,0.858,2.5905651627286876e-5,IL6,p129
Rrm1,1.653626995986418e-9,-0.21263651060724365,0.919,0.962,2.6239753172312482e-5,IL6,p129
Washc1,1.65364050507356e-9,0.782059411344068,0.331,0.215,2.6239967534507252e-5,IL6,p129
Nr4a1,1.6647830615967968e-9,-0.6129493991229249,0.393,0.517,2.641677762141797e-5,IL6,p129
Mapkapk2,1.8845518516263374e-9,0.45651426056968675,0.655,0.587,2.9904068781606723e-5,IL6,p129
mt-Co2,1.8846225760482687e-9,-0.13169647980655075,1,1,2.9905191036733927e-5,IL6,p129
Stmn1,1.9338669269279805e-9,-0.23796800764392545,0.945,0.977,3.0686600396493194e-5,IL6,p129
Myb,1.9608151230839444e-9,-1.1842762730031557,0.104,0.205,3.111421437309603e-5,IL6,p129
Esyt2,1.9945004492002386e-9,-0.649838398775339,0.352,0.462,3.1648733127909386e-5,IL6,p129
Pik3cd,2.0009598200891698e-9,-0.5370074036192296,0.49,0.601,3.175123042517495e-5,IL6,p129
Pomp,2.048981843074687e-9,0.20437650910072525,0.981,0.965,3.2513243885909134e-5,IL6,p129
Ifi27l2a,2.31370153416064e-9,-0.6436423732646831,0.433,0.549,3.6713815944061034e-5,IL6,p129
Kras,2.347257917416329e-9,0.3712093142958256,0.789,0.717,3.7246288633562305e-5,IL6,p129
Acsl4,2.630374987599417e-9,0.4444938051389201,0.624,0.539,4.173879030322754e-5,IL6,p129
Rpa3,2.7176750256889295e-9,-0.34419238444545397,0.766,0.849,4.312406730763193e-5,IL6,p129
Gadd45b,2.8396064801366448e-9,0.5400438755547899,0.548,0.413,4.505887562680828e-5,IL6,p129
Mis18bp1,2.9460090509945626e-9,-0.4693208413312502,0.374,0.511,4.674727162118172e-5,IL6,p129
Mt1,2.998281801739636e-9,2.0443711270875977,0.094,0.041,4.757673563000454e-5,IL6,p129
Fpgs,3.096596504034404e-9,0.6961246534021421,0.36,0.249,4.913679332601792e-5,IL6,p129
Bcor,3.2696101486918787e-9,-0.42046331046740604,0.619,0.681,5.188217383944273e-5,IL6,p129
Tmem126a,3.3999917836539136e-9,-0.4962319312405814,0.513,0.607,5.39510696230203e-5,IL6,p129
Tnrc6b,3.5517592507540474e-9,-0.5368209671125692,0.428,0.547,5.635931579096522e-5,IL6,p129
Hmga1,3.5774614798967874e-9,0.39330586987140836,0.685,0.61,5.676715876300222e-5,IL6,p129
Stoml1,3.666786271623112e-9,1.2129210943664828,0.137,0.059,5.818456455811554e-5,IL6,p129
Wdr75,3.731937243375223e-9,0.29164104830872883,0.887,0.835,5.921838017787804e-5,IL6,p129
Cd5l,3.899776517749959e-9,1.942744270699135,0.08,0.027,6.188165378365635e-5,IL6,p129
Armcx3,4.175591467448028e-9,1.2254173755946987,0.142,0.072,6.625828540546531e-5,IL6,p129
Rpl17,4.328582602752044e-9,-0.10563641738573715,1,1,6.868594874046944e-5,IL6,p129
Msmo1,4.497063015609306e-9,-0.6849445134266935,0.291,0.411,7.135939593168847e-5,IL6,p129
Tbl1xr1,4.701260767392262e-9,-0.5911891870308732,0.38,0.488,7.459960585698041e-5,IL6,p129
Nol10,4.844867779350342e-9,0.4126037245591119,0.693,0.589,7.687836192273124e-5,IL6,p129
Tnip1,4.865581484711862e-9,-0.650778932208181,0.322,0.439,7.720704699940782e-5,IL6,p129
Ptp4a2,5.104904052192382e-9,0.2660268900442604,0.925,0.9,8.100461750018872e-5,IL6,p129
Ypel3,5.137934815304285e-9,-1.2037725406167032,0.09,0.187,8.15287496492484e-5,IL6,p129
Cct4,5.694217710704726e-9,0.2140833309098893,0.977,0.957,9.03558466334626e-5,IL6,p129
Cd9,5.724375760322032e-9,-0.4968294280764244,0.383,0.515,9.083439456479001e-5,IL6,p129
Rgs3,5.752101694968648e-9,-0.7709906815056797,0.213,0.331,9.12743496957625e-5,IL6,p129
Cnih3,5.803720531712737e-9,-1.1303719748733796,0.109,0.204,9.209343739721772e-5,IL6,p129
Snhg6,5.81795407322162e-9,0.29278022566311224,0.932,0.94,9.231929523388066e-5,IL6,p129
Cyrib,5.953760674398159e-9,0.24507863887274706,0.917,0.898,9.447427438134999e-5,IL6,p129
Lef1,6.100432988733235e-9,0.25898337517436243,0.96,0.933,9.680167066521897e-5,IL6,p129
Thy1,6.17389582465187e-9,-0.4362024948425067,0.549,0.649,9.796737894557588e-5,IL6,p129
Tspan5,6.205473486417284e-9,0.6656297892497065,0.383,0.27,9.846845328246945e-5,IL6,p129
Aim2,6.469319173302284e-9,-0.8922539317700124,0.158,0.265,1.0265515664196065e-4,IL6,p129
Akna,6.635527546411991e-9,-0.7249221558534513,0.208,0.33,1.0529255110646548e-4,IL6,p129
Traf1,6.692350271821411e-9,-0.4296339154317425,0.485,0.612,1.0619421411326216e-4,IL6,p129
Cers6,6.736582746882404e-9,0.7894848694217247,0.274,0.186,1.0689609502752998e-4,IL6,p129
Abracl,6.744565102638197e-9,-0.27012275570230737,0.906,0.934,1.070227590486629e-4,IL6,p129
Ppp1cc,7.267718026038338e-9,0.23907309879138783,0.955,0.936,1.1532414963717636e-4,IL6,p129
Cenpm,7.486666158044464e-9,-0.4213781992360867,0.565,0.679,1.1879841859584955e-4,IL6,p129
Samsn1,7.492282643845867e-9,-0.581456470133647,0.338,0.465,1.1888754099254623e-4,IL6,p129
Hk1,7.69507313884936e-9,0.5515306247669798,0.487,0.365,1.2210542056726164e-4,IL6,p129
Pcgf5,7.86027513609724e-9,-0.4660249752562391,0.666,0.725,1.24726845859591e-4,IL6,p129
Arhgap39,7.943375287081385e-9,0.7910959217347602,0.284,0.197,1.2604547905540743e-4,IL6,p129
Stambpl1,8.186960925474203e-9,-0.5328928807945754,0.412,0.533,1.2991069596542465e-4,IL6,p129
Arhgdia,8.191835382367208e-9,0.19691455467814367,0.958,0.956,1.2998804384740286e-4,IL6,p129
Ccnb1,8.287138319429696e-9,-0.5185015012357586,0.461,0.533,1.315003108527104e-4,IL6,p129
mt-Nd4l,8.417867752633867e-9,-0.1317477729635761,1,0.999,1.335747254987942e-4,IL6,p129
