genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Arhgdia,4.575452899255883e-6,0.1951269053930038,0.966,0.957,0.07260328660539235,IFNA-pool,p129
Alcam,4.579989100157119e-6,0.6315292575076739,0.437,0.331,0.07267526704129317,IFNA-pool,p129
H2-D1,5.000935029218643e-6,0.1870373894481907,0.985,0.987,0.07935483704364142,IFNA-pool,p129
Plk1,5.010603354259663e-6,-0.49265138378524664,0.432,0.542,0.07950825402539233,IFNA-pool,p129
Gigyf2,5.069948783696945e-6,-0.38204551511739,0.568,0.673,0.08044994729970312,IFNA-pool,p129
Hsp90b1,5.2418072381518685e-6,0.163695058290946,0.976,0.971,0.08317699725499385,IFNA-pool,p129
Tk1,5.781430043744796e-6,-0.28475925305879624,0.739,0.813,0.09173973193414242,IFNA-pool,p129
Stag2,5.786237821569613e-6,-0.3507686840205663,0.722,0.795,0.09181602175266662,IFNA-pool,p129
Ubxn2a,5.830485889527163e-6,-0.408647259088591,0.537,0.641,0.09251815009501703,IFNA-pool,p129
Trim25,5.967848094790622e-6,0.5515213400664805,0.344,0.284,0.0946978135681376,IFNA-pool,p129
Crtam,6.100645496804516e-6,0.9742731940231089,0.078,0.064,0.09680504274329406,IFNA-pool,p129
Trim56,6.260917942229985e-6,0.8423523341745462,0.241,0.151,0.0993482459073054,IFNA-pool,p129
Jak2,3.822633962922927e-6,0.4585964182838793,0.711,0.619,0.060657555723661,WNT7A,p129
Degs1,5.503977551147854e-7,0.21260255840597475,0.496,0.493,0.008733711578161414,IL1B,p129
Calu,1.1491101792974467e-6,0.1101722857212799,0.38,0.407,0.018234080325091884,IL1B,p129
Plagl2,1.443894903551421e-6,0.22260908930857115,0.577,0.557,0.02291172432955395,IL1B,p129
Mapk1ip1l,2.052647990199885e-6,0.2661528899771766,0.634,0.591,0.03257141830849177,IL1B,p129
Slamf1,2.467197995666255e-6,0.34647599945615254,0.594,0.55,0.03914949779523213,IL1B,p129
Jak2,3.7661155123083397e-6,0.2688140569043625,0.669,0.619,0.05976072094930873,IL1B,p129
Pim2,1.420643507344528e-7,0.581005930212279,0.658,0.573,0.0022542771174542974,IL12,p129
Eno3,1.676957579360741e-7,-0.37673468276540367,0.423,0.555,0.002660996286929624,IL12,p129
Ccr4,5.723393057559688e-6,0.8985278733103761,0.216,0.136,0.09081880103735712,IL12,p129
Malt1,1.4996885279361592e-141,1.8344284265988102,0.856,0.614,2.379705756129097e-137,IL4-pool,p129
Pmepa1,7.889138484995209e-87,2.140075368728315,0.626,0.248,1.2518484947990398e-82,IL4-pool,p129
Etv6,3.0231259466413845e-55,1.305529030109376,0.691,0.447,4.7970962521305486e-51,IL4-pool,p129
Lad1,8.164815764736669e-55,-1.5550576610935023,0.415,0.769,1.2955929655484146e-50,IL4-pool,p129
Batf,1.4934627630866787e-51,1.234880792401575,0.669,0.458,2.3698267124659417e-47,IL4-pool,p129
Cd226,1.0350898109392437e-47,-0.929452048411082,0.64,0.887,1.642480511998392e-43,IL4-pool,p129
Smim3,1.0571802537508671e-44,3.2742004727792353,0.241,0.043,1.6775336266518758e-40,IL4-pool,p129
Gimap5,2.7821525151434585e-42,0.999758581549237,0.821,0.656,4.41471961102964e-38,IL4-pool,p129
Chmp4b,3.322905238849835e-41,0.7670453888696674,0.902,0.802,5.272786033006918e-37,IL4-pool,p129
Ly6a,6.914366246945567e-39,2.532224377786764,0.279,0.054,1.0971716360653225e-34,IL4-pool,p129
Ptpn1,4.6208082050480685e-38,0.7696980287534029,0.889,0.79,7.332298459770275e-34,IL4-pool,p129
Lsp1,4.3070707471699023e-36,-0.5916649292678935,0.962,0.981,6.834459861609201e-32,IL4-pool,p129
Fxyd5,6.636050245209153e-35,0.5633994601101815,0.973,0.963,1.0530084529097885e-30,IL4-pool,p129
Tnfsf11,2.2362727543475957e-32,-1.272421085517166,0.482,0.722,3.5485176065987647e-28,IL4-pool,p129
Socs1,2.829422539489549e-32,1.38094986631866,0.553,0.316,4.4897276856620155e-28,IL4-pool,p129
Klhl6,9.338898137322297e-32,1.3864528325810124,0.496,0.27,1.481896356430302e-27,IL4-pool,p129
Gimap4,1.0653316295212733e-31,1.1142845500539835,0.669,0.428,1.6904682297243566e-27,IL4-pool,p129
Psme2,1.2454932441399447e-31,-0.4320009100326647,0.986,0.993,1.9763486798012644e-27,IL4-pool,p129
Tbx21,3.3027738611828617e-29,3.5405242531524146,0.125,0.01,5.240841562924965e-25,IL4-pool,p129
Gm12534,1.0523679833544305e-28,6.663569601417113,0.076,0.001,1.6698975159868103e-24,IL4-pool,p129
Actn1,1.157289243053169e-28,-0.8489569592452361,0.626,0.834,1.836386570876769e-24,IL4-pool,p129
Il2ra,7.03391597485284e-28,0.6066069942773338,0.93,0.905,1.1161417868896487e-23,IL4-pool,p129
Cd5,9.64191116882458e-28,0.5765541967575887,0.989,0.971,1.5299784642690844e-23,IL4-pool,p129
Rgs16,1.0006254749083486e-27,1.562923220064463,0.417,0.234,1.5877925035845675e-23,IL4-pool,p129
Rel,1.5501917422881915e-27,-0.7627059549635916,0.694,0.864,2.4598442566629022e-23,IL4-pool,p129
Ms4a4b,3.0981346844924676e-27,-0.6808252775445984,0.764,0.91,4.9161201173526473e-23,IL4-pool,p129
Grap,1.3168106345795997e-26,-0.7297009637917342,0.678,0.869,2.0895151149509089e-22,IL4-pool,p129
Id2,2.3519626531615848e-26,1.5945059645338966,0.417,0.189,3.732094338036803e-22,IL4-pool,p129
Pdcd1,3.42092547368115e-26,0.8130978425179196,0.791,0.64,5.428324541637249e-22,IL4-pool,p129
Egr2,1.2262463496313258e-25,1.9141726579567404,0.304,0.11,1.945807707594988e-21,IL4-pool,p129
Maf,2.6575213027881683e-25,4.779015941348665,0.087,0.005,4.2169548032642656e-21,IL4-pool,p129
Gbp2,2.9416042439595497e-25,1.5582381512379369,0.455,0.227,4.6677376143150135e-21,IL4-pool,p129
Chst2,6.034228423398474e-25,1.5578747206638963,0.344,0.159,9.575113662248699e-21,IL4-pool,p129
Rbpj,1.0955898771836834e-24,0.9512811403313638,0.645,0.465,1.738482017115069e-20,IL4-pool,p129
Igfbp4,3.2625249660591104e-24,1.2955609795691987,0.515,0.315,5.176974616142596e-20,IL4-pool,p129
Stat3,4.0119355410905806e-24,0.8940906961371603,0.694,0.49,6.366139316602533e-20,IL4-pool,p129
Eno3,2.9201525181254677e-22,-1.1353996533889275,0.301,0.555,4.633698015761492e-18,IL4-pool,p129
Niban1,4.862766735475344e-20,-1.045213763911129,0.366,0.599,7.716238255852276e-16,IL4-pool,p129
Cd6,5.028254186277906e-20,0.5949224863861344,0.851,0.771,7.978833742785782e-16,IL4-pool,p129
Rgs1,1.1169047221389125e-19,0.8194397277151142,0.751,0.607,1.7723044130900264e-15,IL4-pool,p129
Plscr1,1.967371818429119e-19,0.8931300674717991,0.634,0.479,3.121825601483326e-15,IL4-pool,p129
Ahr,5.927778868263637e-19,1.8199854509066968,0.244,0.1,9.40619950816074e-15,IL4-pool,p129
Pml,1.4429542541506711e-18,0.9716944913956067,0.545,0.358,2.289679810486285e-14,IL4-pool,p129
Foxn3,1.5040763361885143e-18,-0.601024157005416,0.762,0.878,2.3866683302639343e-14,IL4-pool,p129
Txnrd1,4.178565413591638e-18,0.47907803783817604,0.889,0.833,6.63054759828721e-14,IL4-pool,p129
Arf6,1.1890538299509037e-17,0.4984299768771603,0.905,0.844,1.886790617366094e-13,IL4-pool,p129
Egln3,1.2088677575564816e-17,2.4855270590819485,0.149,0.036,1.918231357690625e-13,IL4-pool,p129
Jak2,1.9724634961796468e-17,0.7115103105280598,0.762,0.619,3.1299050757378635e-13,IL4-pool,p129
Angptl2,3.904011207150051e-17,2.1257262927105884,0.195,0.065,6.194884983505701e-13,IL4-pool,p129
Timp1,6.200486775756905e-17,5.29963902073291,0.062,0.004,9.838932415771056e-13,IL4-pool,p129
Irf8,7.062369531582316e-17,1.2274424299227311,0.431,0.283,1.120656797271482e-12,IL4-pool,p129
Gm20275,1.2675593656776188e-16,-1.2829135410492971,0.233,0.439,2.0113632014572453e-12,IL4-pool,p129
Stat1,1.4420425424392039e-16,0.6600996575814785,0.772,0.667,2.2882331063425285e-12,IL4-pool,p129
Pros1,3.201880581871445e-16,2.8740194302167064,0.106,0.018,5.080744107313609e-12,IL4-pool,p129
Gimap3,6.787971973666363e-16,0.7403004375174302,0.688,0.529,1.0771153927813784e-11,IL4-pool,p129
Bach2,8.784898471886373e-16,0.3745871393566449,0.984,0.983,1.3939876895189298e-11,IL4-pool,p129
Junb,1.0609443649928622e-15,0.5533520565595442,0.902,0.834,1.6835065183706737e-11,IL4-pool,p129
Mt1,1.0776886187942709e-15,2.3017238217226694,0.138,0.041,1.710076300302749e-11,IL4-pool,p129
Arhgef3,3.3455600377086765e-15,-0.5206394008117874,0.694,0.842,5.3087346678361276e-11,IL4-pool,p129
Sla,3.5374008785208326e-15,-0.5400408428157181,0.729,0.848,5.613147714036857e-11,IL4-pool,p129
Dusp5,6.00889144195599e-15,-0.8410718628605907,0.385,0.59,9.534908940095765e-11,IL4-pool,p129
Stat4,7.052620458073266e-15,-0.8973739866007926,0.314,0.512,1.1191098142870659e-10,IL4-pool,p129
Lcp2,7.11869356217073e-15,0.4577817974216707,0.943,0.894,1.1295942944452515e-10,IL4-pool,p129
Pcgf5,8.871315939138003e-15,-0.732736236501265,0.58,0.742,1.4077004132224182e-10,IL4-pool,p129
Marcksl1,1.0590272882319385e-14,-0.5670949027700918,0.775,0.877,1.6804645009664402e-10,IL4-pool,p129
Maml2,1.2525414225546775e-14,-0.6213280879698082,0.631,0.792,1.9875327293097623e-10,IL4-pool,p129
Gpr68,1.66530328761097e-14,1.2851098417135298,0.317,0.16,2.6425032567810875e-10,IL4-pool,p129
Crabp2,1.8026725849958213e-14,1.354368378146308,0.325,0.196,2.860480857871369e-10,IL4-pool,p129
Ttc39b,1.8789568366940745e-14,0.61234814715535,0.759,0.637,2.9815287084661575e-10,IL4-pool,p129
Cpd,2.501152186532637e-14,0.684359106953864,0.645,0.517,3.968828289589988e-10,IL4-pool,p129
Nfkbia,4.367822580698181e-14,-0.48763491573373385,0.9,0.941,6.930860871051873e-10,IL4-pool,p129
Nfkb1,6.278964180257567e-14,-0.39059306799073434,0.93,0.952,9.963460361232707e-10,IL4-pool,p129
Hif1a,9.988193749489685e-14,0.5715967048558684,0.791,0.703,1.5849265841690233e-9,IL4-pool,p129
Cd53,1.0914300744005674e-13,0.4766059075398794,0.889,0.819,1.7318812420588202e-9,IL4-pool,p129
Pkm,1.698885741037531e-13,0.25605306475458134,1,0.998,2.695791893878354e-9,IL4-pool,p129
Gfi1,2.9610596973046826e-13,1.546063212610954,0.222,0.09,4.69860952768307e-9,IL4-pool,p129
Ccr7,3.480365219403312e-13,-0.7258133039207384,0.691,0.823,5.5226435301491755e-9,IL4-pool,p129
Zbp1,5.054922116507519e-13,1.4574589063687082,0.233,0.096,8.021150414474132e-9,IL4-pool,p129
Sox5,5.305001084501332e-13,3.1672139713868206,0.081,0.014,8.417975720886713e-9,IL4-pool,p129
Rnf149,6.882409681624019e-13,1.0022721139690367,0.369,0.242,1.0921007682800994e-8,IL4-pool,p129
Ptger2,9.378929218975628e-13,0.8945041894354514,0.463,0.325,1.4882484884670526e-8,IL4-pool,p129
Arhgef6,1.0323728594464155e-12,-0.735488304036444,0.472,0.623,1.6381692533695722e-8,IL4-pool,p129
Nfat5,1.1779420375337931e-12,-0.4859905457667666,0.696,0.831,1.8691584251586228e-8,IL4-pool,p129
Mndal,1.3643143140360697e-12,-0.8211172499476778,0.29,0.477,2.1648939535124355e-8,IL4-pool,p129
Mt2,1.988045502067956e-12,3.3954390084880255,0.065,0.013,3.1546306026814325e-8,IL4-pool,p129
Arid5b,2.130191563080723e-12,0.6439669970043518,0.702,0.595,3.380187972296491e-8,IL4-pool,p129
Il21r,2.5932061172411385e-12,0.7481715142673608,0.569,0.428,4.114899466838239e-8,IL4-pool,p129
Ccr4,2.9458582106972882e-12,1.2384672044011522,0.271,0.136,4.674487808734457e-8,IL4-pool,p129
Slfn10-ps,4.4687905064793694e-12,1.3278322016889816,0.257,0.133,7.091076775681463e-8,IL4-pool,p129
Cyth4,6.605015479144503e-12,1.1398150912668874,0.317,0.174,1.0480838562306497e-7,IL4-pool,p129
Jade2,7.906132358080414e-12,-0.7674851370157718,0.358,0.539,1.2545450825802002e-7,IL4-pool,p129
Srgn,1.3426069781847984e-11,0.33208289193269547,0.984,0.97,2.1304487529836382e-7,IL4-pool,p129
Cyba,1.4097561907232791e-11,-0.28919972736568633,0.951,0.978,2.2370011234396992e-7,IL4-pool,p129
Dusp1,1.4436567858702393e-11,-1.1133762948442483,0.16,0.322,2.2907945878188955e-7,IL4-pool,p129
Tnfrsf18,1.6512469806750612e-11,-0.3568636112701036,0.875,0.947,2.620198708935187e-7,IL4-pool,p129
Sik3,1.7876091728758068e-11,0.6382407229320007,0.645,0.544,2.83657823551933e-7,IL4-pool,p129
Rilpl2,2.1622640229887203e-11,-0.411685019212334,0.816,0.9,3.4310805516785016e-7,IL4-pool,p129
Myd88,2.4318476524708117e-11,0.6834425165194586,0.572,0.423,3.858855854940684e-7,IL4-pool,p129
Aebp2,2.966818372633259e-11,0.39224090560697467,0.856,0.807,4.7077473936944555e-7,IL4-pool,p129
Tspan13,3.393649377687449e-11,-0.5619271953008339,0.669,0.775,5.385042832514445e-7,IL4-pool,p129
Itk,3.4968249922875516e-11,-0.5112178655584062,0.686,0.815,5.548761897761887e-7,IL4-pool,p129
Igfbp7,3.645838141750619e-11,-1.2527507487969498,0.154,0.31,5.785215963329883e-7,IL4-pool,p129
Ext1,4.9520926337070256e-11,0.5607663248630146,0.664,0.564,7.857980591166308e-7,IL4-pool,p129
Bcl11b,6.536208333840639e-11,0.5146605485219053,0.659,0.606,1.0371655384138325e-6,IL4-pool,p129
Adamts6,6.80779013186688e-11,-0.4603998324974808,0.604,0.757,1.0802601381246363e-6,IL4-pool,p129
Gimap9,1.1533051777283532e-10,0.5000242708512544,0.713,0.608,1.8300646560193509e-6,IL4-pool,p129
Uba1,1.3577485587610724e-10,0.3016190656372958,0.846,0.857,2.1544754130420695e-6,IL4-pool,p129
Gpr183,1.3898918602118648e-10,-0.6123718016676896,0.566,0.694,2.205480403784187e-6,IL4-pool,p129
Slc39a10,2.0453853582804428e-10,-0.5326386510282504,0.528,0.677,3.2456174865194065e-6,IL4-pool,p129
Frmd4b,3.748190950078298e-10,3.131254524554663,0.054,0.007,5.947629399584243e-6,IL4-pool,p129
Fam241a,3.8071651951257794e-10,0.8236635198046782,0.409,0.285,6.041209731625587e-6,IL4-pool,p129
Bcl2l1,6.015031042348097e-10,-0.47596472572586973,0.686,0.795,9.54465125799796e-6,IL4-pool,p129
Ikbke,6.52540206145228e-10,-0.9082647960326291,0.138,0.282,1.0354507991112479e-5,IL4-pool,p129
Twsg1,6.565300774687384e-10,0.9869567118317351,0.317,0.185,1.041781926927394e-5,IL4-pool,p129
Egr1,1.084661636749488e-9,0.9625420611480799,0.377,0.236,1.7211410851940876e-5,IL4-pool,p129
Id3,1.1902472552235493e-9,-0.457094509391065,0.878,0.91,1.888684344588728e-5,IL4-pool,p129
Rora,1.205632131163519e-9,1.268957359474782,0.228,0.126,1.913097065730272e-5,IL4-pool,p129
Trib2,1.2631544928703784e-9,1.3304411443260893,0.206,0.096,2.0043735492867166e-5,IL4-pool,p129
Crtam,1.3746432211807666e-9,1.7853941254503058,0.149,0.064,2.1812838633696403e-5,IL4-pool,p129
Notch1,1.410171224572148e-9,0.6432831775372605,0.523,0.38,2.2376596991510843e-5,IL4-pool,p129
Pfkp,1.660478137645802e-9,0.5410698576248535,0.653,0.556,2.6348467088163587e-5,IL4-pool,p129
Ly6e,1.7651833815387432e-9,-0.5619729715516868,0.569,0.717,2.8009929898256777e-5,IL4-pool,p129
Peli1,2.34960318417357e-9,0.5041091746250697,0.678,0.586,3.728350332646621e-5,IL4-pool,p129
Ifi27,2.572725213448584e-9,1.4727217017956113,0.165,0.073,4.082400368700213e-5,IL4-pool,p129
Heg1,3.4783264455703664e-9,-0.5973998886100196,0.485,0.627,5.519408403831057e-5,IL4-pool,p129
Hivep3,3.675253475334475e-9,0.46528325501940015,0.894,0.849,5.831892214660745e-5,IL4-pool,p129
Il12rb1,3.82233521119847e-9,0.8351088810669727,0.355,0.25,6.065281513129732e-5,IL4-pool,p129
Thy1,4.491967405082202e-9,-0.5972835067291153,0.523,0.665,7.127853878384438e-5,IL4-pool,p129
Il2rb,4.6621041184243835e-9,0.6442558640732532,0.512,0.398,7.397826815115811e-5,IL4-pool,p129
Gm14718,4.990178164203052e-9,0.953606750684066,0.285,0.203,7.918414710957403e-5,IL4-pool,p129
Dock11,7.3106495247942525e-9,-0.38362659931861276,0.659,0.789,1.160053866594352e-4,IL4-pool,p129
Sbno2,1.1056689543603856e-8,0.9811402830042586,0.29,0.173,1.75447549677906e-4,IL4-pool,p129
Alpk2,1.1155278184733175e-8,2.5655832770515126,0.07,0.017,1.7701195423534602e-4,IL4-pool,p129
Slco3a1,1.2755037409644427e-8,0.6283267488753153,0.488,0.389,2.0239693361623776e-4,IL4-pool,p129
Cd74,1.2867790491044245e-8,-0.8557647895729157,0.293,0.429,2.0418609951189007e-4,IL4-pool,p129
Srebf2,1.3689047012563627e-8,-0.5541581179618418,0.509,0.638,2.1721779799535964e-4,IL4-pool,p129
Dipk1a,1.4372803705495845e-8,-0.5900193542736112,0.339,0.494,2.2806764919880808e-4,IL4-pool,p129
Vim,1.574214965748129e-8,0.5386350139951925,0.707,0.589,2.4979643076491315e-4,IL4-pool,p129
Pithd1,1.7348621047427132e-8,0.5352261522084193,0.593,0.511,2.7528791878057374e-4,IL4-pool,p129
Itm2a,1.818266720425074e-8,-0.4018299970049122,0.886,0.93,2.885225631970507e-4,IL4-pool,p129
Ube2b,2.225661530802349e-8,-0.30869841380175667,0.775,0.877,3.531679717077167e-4,IL4-pool,p129
Ptk2b,2.564448676040579e-8,0.471604557233785,0.724,0.607,4.0692671591411906e-4,IL4-pool,p129
Arid5a,2.8002892905757147e-8,0.7609771515217874,0.336,0.241,4.4434990462855444e-4,IL4-pool,p129
Ccl4,2.9313872548491784e-8,-0.8598520521671218,0.48,0.596,4.651525295994676e-4,IL4-pool,p129
Ldlrad4,3.001003050438287e-8,1.127084737494481,0.238,0.133,4.761991640435474e-4,IL4-pool,p129
Tnfrsf4,3.0032445412708664e-8,-0.308655091564348,0.981,0.989,4.7655484380886107e-4,IL4-pool,p129
Bcl3,3.004173895333961e-8,1.4444013393026456,0.146,0.062,4.7670231371159296e-4,IL4-pool,p129
Mcl1,3.062733679565358e-8,0.3375627181173954,0.856,0.808,4.85994580273431e-4,IL4-pool,p129
Rasgrp1,3.1583226820694535e-8,-0.6808635611746198,0.331,0.471,5.011626431907809e-4,IL4-pool,p129
Ccr6,3.71331448654603e-8,-1.5669736002746841,0.068,0.17,5.89228742725124e-4,IL4-pool,p129
Cd40lg,4.3809634094273075e-8,0.5131292965418712,0.797,0.723,6.951712738079252e-4,IL4-pool,p129
Stap1,4.5483881154573485e-8,-0.6185186623036483,0.442,0.567,7.217382261607721e-4,IL4-pool,p129
Ergic1,4.7325936745683936e-8,-0.42672690745029096,0.699,0.783,7.509679642805127e-4,IL4-pool,p129
Ms4a4c,5.280570643449198e-8,-1.8716628638333148,0.043,0.125,8.379209497025187e-4,IL4-pool,p129
Nsf,5.987805197401703e-8,0.43964376376313463,0.656,0.588,9.501449287237022e-4,IL4-pool,p129
Coq10b,6.263958231756056e-8,0.5629074394822371,0.431,0.365,9.93964892215051e-4,IL4-pool,p129
Btg1,6.312623517374954e-8,-0.3814105833511406,0.764,0.853,0.0010016870997370576,IL4-pool,p129
Slamf1,7.775925456341215e-8,0.5645313743015323,0.642,0.55,0.001233883851412224,IL4-pool,p129
Tmem243,8.072186104872339e-8,-0.48435589757126096,0.523,0.657,0.0012808944911211428,IL4-pool,p129
Ssh2,8.505489012865921e-8,-0.45339411563188514,0.664,0.764,0.0013496509965615644,IL4-pool,p129
Cd96,9.251206244865551e-8,-0.5896165665471382,0.358,0.499,0.0014679814069352656,IL4-pool,p129
Gadd45g,9.659236618387264e-8,2.362118710706548,0.07,0.018,0.001532727666605691,IL4-pool,p129
Chd7,9.7442115938317e-8,0.5724628287758602,0.526,0.426,0.0015462114957092142,IL4-pool,p129
Cnn3,1.0164848887829971e-7,0.5885237501278271,0.382,0.326,0.0016129582215208597,IL4-pool,p129
Nsmce1,1.1978093496389613e-7,0.2996621392771156,0.759,0.762,0.0019006838760071037,IL4-pool,p129
Serpinb6b,1.2815875838761035e-7,-0.9518959232086539,0.201,0.322,0.002033623178094601,IL4-pool,p129
Tnfaip3,1.36847757628262e-7,-0.561202063746556,0.182,0.304,0.0021715002180452614,IL4-pool,p129
Txk,1.3839760380885033e-7,0.7364647442543975,0.29,0.218,0.002196093177238837,IL4-pool,p129
Ighm,1.4208739316717115e-7,-0.5770964624802204,0.398,0.542,0.002254642754776672,IL4-pool,p129
Serpine2,1.7128876647906703e-7,-0.8923376264040249,0.22,0.351,0.0027180101464898358,IL4-pool,p129
Gramd1b,1.7132625260850367e-7,-0.42853448770358016,0.818,0.874,0.0027186049763917365,IL4-pool,p129
P4hb,1.74263754511829e-7,0.3017079850364409,0.875,0.856,0.0027652172565937024,IL4-pool,p129
St6galnac4,1.7841533065919718e-7,0.5088518021765585,0.626,0.507,0.0028310944669001407,IL4-pool,p129
Ccdc50,1.899021865937018e-7,-0.24736524659061487,0.9,0.947,0.00301336789686886,IL4-pool,p129
Ctla4,2.582876791404658e-7,-0.5174940174260985,0.518,0.645,0.004098508892600911,IL4-pool,p129
Rer1,2.7367212737593273e-7,0.25022308036776597,0.908,0.889,0.004342629317201301,IL4-pool,p129
Prickle1,2.983972081621112e-7,-1.1040073297982715,0.149,0.258,0.0047349668991163805,IL4-pool,p129
Adarb1,3.0587260769979735e-7,0.5446391229080012,0.591,0.471,0.004853586538980385,IL4-pool,p129
H2az1,3.147275958815929e-7,-0.14546427031013298,1,0.998,0.004994097491449116,IL4-pool,p129
Gimap8,3.181944744007431e-7,0.8794495196925165,0.287,0.175,0.005049109919790991,IL4-pool,p129
Slc2a1,3.3089304507188594e-7,0.5460715021263254,0.509,0.414,0.005250610839200686,IL4-pool,p129
Sema7a,3.899671249643977e-7,2.1445048891876226,0.06,0.013,0.006187998338935063,IL4-pool,p129
Zap70,4.0145467485760196e-7,-0.28967717580947483,0.816,0.893,0.006370282780640428,IL4-pool,p129
Gemin8,4.0913192912303897e-7,0.7925044001300121,0.279,0.202,0.006492105451324382,IL4-pool,p129
Hmgcs1,4.5430009465132054e-7,-0.6498802651149006,0.434,0.546,0.007208833901927154,IL4-pool,p129
Upf3b,4.798560291556497e-7,-0.3725315769697131,0.591,0.717,0.00761435547064185,IL4-pool,p129
Add3,5.041976908727259e-7,-0.40927342585395865,0.423,0.559,0.008000608958768415,IL4-pool,p129
Cd4,5.079374552563492e-7,-0.31071616841935445,0.829,0.887,0.00805995154000775,IL4-pool,p129
Dnaja1,5.111565135690875e-7,0.25972723339206105,0.97,0.948,0.008111031557314281,IL4-pool,p129
H2az2,5.422158550715617e-7,-0.38697629871654304,0.783,0.857,0.00860388118827554,IL4-pool,p129
Zc3h12d,6.005736608013223e-7,0.43909570235954865,0.653,0.586,0.009529902849595382,IL4-pool,p129
Asap1,6.06025275295619e-7,-0.6088827194805662,0.434,0.545,0.009616409068390883,IL4-pool,p129
Gpr83,6.12958177541686e-7,1.4911542322396585,0.122,0.05,0.009726420361231475,IL4-pool,p129
Rorc,6.639574478836805e-7,1.014230267330828,0.23,0.138,0.010535676783018241,IL4-pool,p129
Lpxn,6.665801882225296e-7,0.8169819147354818,0.295,0.2,0.010577294426715098,IL4-pool,p129
Zfc3h1,6.746364135169301e-7,-0.502374307595718,0.458,0.59,0.010705130609686647,IL4-pool,p129
Rnf19b,7.128232153965911e-7,1.0820243334241995,0.19,0.098,0.011311078781913108,IL4-pool,p129
Fam117b,8.061794413330902e-7,-0.5361215386769884,0.271,0.402,0.012792455375073475,IL4-pool,p129
Setbp1,9.15029476984464e-7,2.06862115588548,0.068,0.019,0.014519687740789475,IL4-pool,p129
Znrf2,9.215828030066831e-7,-0.5170600046084186,0.35,0.482,0.014623675918110047,IL4-pool,p129
Pcf11,9.284198116558734e-7,0.27356186658483084,0.455,0.458,0.014732165571355399,IL4-pool,p129
Rap1b,9.34882646079141e-7,-0.21659302098949862,0.973,0.985,0.014834717827983809,IL4-pool,p129
Aopep,9.59617663968246e-7,0.4754976583152305,0.566,0.47,0.015227213091848128,IL4-pool,p129
Nfkbie,9.7055467613182e-7,-0.7063089847489972,0.287,0.412,0.015400761600859719,IL4-pool,p129
Grap2,1.005898704937841e-6,-0.5300666064337165,0.344,0.481,0.01596160064995366,IL4-pool,p129
Tnni1,1.0897226155754434e-6,-1.396627346071381,0.051,0.135,0.017291718463951136,IL4-pool,p129
B4galnt1,1.1107817525005635e-6,-0.31839357341446883,0.759,0.831,0.01762588484867894,IL4-pool,p129
Prkcq,1.211883073968778e-6,0.33780753180330947,0.77,0.723,0.01923016061773657,IL4-pool,p129
Aff3,1.2812868818127102e-6,0.426770069812139,0.759,0.66,0.020331460240604084,IL4-pool,p129
Klf3,1.284490605114055e-6,-0.7725745058808378,0.217,0.34,0.020382296921949823,IL4-pool,p129
Stmn1,1.5617576863899944e-6,-0.2382794912884778,0.957,0.975,0.02478197096763643,IL4-pool,p129
Aldoa,1.9207257690534794e-6,0.21155540530998973,0.984,0.987,0.030478076503340612,IL4-pool,p129
Lef1,1.9785109757645322e-6,0.2381677495801049,0.946,0.943,0.031395012163431595,IL4-pool,p129
Rnh1,1.9955610242510543e-6,0.4264633554571742,0.528,0.469,0.03166556233281573,IL4-pool,p129
Ccl5,2.0983083556995008e-6,-2.0063798588158366,0.03,0.096,0.03329595698823968,IL4-pool,p129
Stag2,2.1158648864119467e-6,-0.3737465547825365,0.707,0.795,0.03357454401758477,IL4-pool,p129
Tmem134,2.326432113250365e-6,-0.5094345410402644,0.442,0.559,0.03691582477305679,IL4-pool,p129
Zyx,2.4259332438475775e-6,0.6163457235374347,0.453,0.347,0.03849470871337336,IL4-pool,p129
Farp1,2.4403812602660515e-6,0.6734959625274448,0.377,0.295,0.0387239698379017,IL4-pool,p129
Cks1b,2.455690974232976e-6,-0.25319404327287554,0.854,0.891,0.038966904379128864,IL4-pool,p129
Cmtm7,2.495139679718742e-6,-0.4677281000782117,0.515,0.617,0.039592876437776994,IL4-pool,p129
Kdm6b,2.501109644796479e-6,0.7371713760081842,0.317,0.251,0.039687607843630526,IL4-pool,p129
Mrps18b,2.6155840883096946e-6,0.25317670788331326,0.734,0.731,0.041504088313298236,IL4-pool,p129
Btla,2.632820106707611e-6,-0.3079781596489677,0.846,0.877,0.04177758945323637,IL4-pool,p129
Tnip3,2.7702499045737733e-6,1.3392528898518798,0.117,0.066,0.043958325485776634,IL4-pool,p129
Etfb,2.9589791967291085e-6,-0.30271959969545204,0.827,0.884,0.04695308189369749,IL4-pool,p129
Bcl2a1b,3.052301758664466e-6,-0.3839544772428978,0.664,0.752,0.04843392430648774,IL4-pool,p129
Map3k8,3.209189720344696e-6,-0.8061563787415911,0.201,0.306,0.050923422482429634,IL4-pool,p129
Ftl1,3.932881553760398e-6,0.25308584023649283,0.976,0.964,0.062406964495069994,IL4-pool,p129
Rap1a,4.003500512445582e-6,0.19165217574057514,0.94,0.952,0.06352754613148649,IL4-pool,p129
Prkca,4.5850775793433215e-6,-0.19448580222004086,0.951,0.979,0.07275601102901982,IL4-pool,p129
