genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Stk38l,2.3577045394291922e-9,1.057189693348089,0.259,0.153,3.7412055631662424e-5,IFNA-pool,p129
Nlrc5,2.7079912531435116e-9,0.7688699159677668,0.376,0.242,4.297040520488124e-5,IFNA-pool,p129
Serpinb6b,3.0814740947403235e-9,-1.1092781660970776,0.195,0.322,4.889683093533945e-5,IFNA-pool,p129
Tnfaip3,3.2579348802154346e-9,-0.9405112259014625,0.166,0.304,5.169691067925852e-5,IFNA-pool,p129
Kdm2b,3.3815100983944667e-9,-0.5019829690547059,0.58,0.706,5.36578022413234e-5,IFNA-pool,p129
Nfat5,3.5857492920527784e-9,-0.36873285102580483,0.739,0.831,5.689866976629349e-5,IFNA-pool,p129
Irag2,3.6074706705026215e-9,-0.34581746524539636,0.846,0.899,5.72433445995356e-5,IFNA-pool,p129
ENSMUSG00000121501,3.6131100521627602e-9,0.7143979198284784,0.451,0.322,5.733283030771868e-5,IFNA-pool,p129
Ints4,3.7096939075523797e-9,0.6266700028256749,0.371,0.31,5.886542292504116e-5,IFNA-pool,p129
Capg,3.728980392032049e-9,0.41839431777069547,0.698,0.671,5.9171460860764556e-5,IFNA-pool,p129
Rorc,4.0841770915884175e-9,1.077108464727714,0.232,0.138,6.480772208932501e-5,IFNA-pool,p129
Jak2,4.789391792791794e-9,0.47422060444828,0.688,0.619,7.599806896802019e-5,IFNA-pool,p129
Cetn4,6.030833449133611e-9,1.7565706550703752,0.107,0.039,9.569726517085214e-5,IFNA-pool,p129
Hivep3,6.4172322694034156e-9,0.4155907354198567,0.888,0.849,1.018286416508934e-4,IFNA-pool,p129
Map3k8,6.659708588071707e-9,-0.9984003560986219,0.176,0.306,1.0567625587552184e-4,IFNA-pool,p129
Ubash3b,7.162661787401807e-9,0.47893683399612275,0.71,0.693,1.1365711724249186e-4,IFNA-pool,p129
Farp1,7.683524883162163e-9,0.7406601024318809,0.407,0.295,1.219221728460172e-4,IFNA-pool,p129
Rpl17,8.188248491008684e-9,-0.11954010556136474,1,1,1.299311270553258e-4,IFNA-pool,p129
Tmem243,8.388090504133653e-9,-0.5253769135380905,0.52,0.657,1.331022201195928e-4,IFNA-pool,p129
4930417O13Rik,8.4617121580898e-9,1.0790960239582272,0.222,0.132,1.3427044852456894e-4,IFNA-pool,p129
Adamts6,8.496854794377615e-9,-0.38165554113790534,0.624,0.757,1.34828091877184e-4,IFNA-pool,p129
Uba1,9.314574931805038e-9,0.3213970173998796,0.895,0.857,1.4780367501788234e-4,IFNA-pool,p129
Plscr1,9.502838731172309e-9,0.5721141182125378,0.544,0.479,1.507910449862422e-4,IFNA-pool,p129
Ms4a6b,9.90676147153077e-9,0.34206231723062175,0.902,0.826,1.5720049103025026e-4,IFNA-pool,p129
Mbp,9.935150660488715e-9,-0.5554703666221609,0.529,0.633,1.5765097068063492e-4,IFNA-pool,p129
Pkp4,9.949095614818159e-9,-0.665980440410458,0.351,0.491,1.5787224921593455e-4,IFNA-pool,p129
Rnft1,1.0903267500365937e-8,0.550480579425792,0.561,0.455,1.7301304869580668e-4,IFNA-pool,p129
Kras,1.2405158907794646e-8,0.3144300473179684,0.761,0.744,1.9684506154888544e-4,IFNA-pool,p129
Tmem184b,1.3194343617984256e-8,0.9959826433921548,0.254,0.144,2.0936784453017416e-4,IFNA-pool,p129
Pdia3,1.3209359553122697e-8,0.18904579794303888,0.973,0.983,2.0960611738895095e-4,IFNA-pool,p129
Arid5a,1.359466280445232e-8,0.7980119618476382,0.359,0.241,2.157201093810494e-4,IFNA-pool,p129
9930111J21Rik2,1.4263819357856724e-8,1.3674308466749467,0.151,0.073,2.263382855704705e-4,IFNA-pool,p129
Cyrib,1.5098255782677898e-8,0.28120903041444856,0.922,0.913,2.395791227595329e-4,IFNA-pool,p129
Slc2a1,1.6030084071074663e-8,0.5554038156875069,0.488,0.414,2.5436537403981274e-4,IFNA-pool,p129
Cd200,1.800413729456519e-8,-0.3164080879296909,0.829,0.9,2.8568965059016046e-4,IFNA-pool,p129
Adarb1,1.8979709229316553e-8,0.5283189893064423,0.541,0.471,3.0117002605079506e-4,IFNA-pool,p129
Bcl2a1b,1.9508083948242798e-8,-0.4487981451935946,0.651,0.752,3.095542760907167e-4,IFNA-pool,p129
Mapk6,1.961576495054425e-8,0.5741482516972123,0.524,0.442,3.1126295823523614e-4,IFNA-pool,p129
Ppa1,2.0195708394682953e-8,0.2811535496913429,0.932,0.909,3.204655008068291e-4,IFNA-pool,p129
AW112010,2.0750153513209166e-8,0.5088034898882844,0.598,0.54,3.2926343594760304e-4,IFNA-pool,p129
Tmc8,2.4306773164952034e-8,0.7471928957518235,0.368,0.255,3.856998765814589e-4,IFNA-pool,p129
Tec,2.753288137866759e-8,1.5640015239985052,0.115,0.049,4.368917617166973e-4,IFNA-pool,p129
Cd83,2.803587274168472e-8,-0.615840309431646,0.129,0.247,4.4487322866505313e-4,IFNA-pool,p129
Mlec,2.921325739135785e-8,0.34509304008584346,0.793,0.743,4.6355596828606633e-4,IFNA-pool,p129
Lrp8,2.922093581010299e-8,1.0458408638233827,0.207,0.127,4.6367780943471425e-4,IFNA-pool,p129
E430024P14Rik,3.18584940432218e-8,1.5685597441256545,0.11,0.046,5.055305834778435e-4,IFNA-pool,p129
Cd4,3.302398212901201e-8,-0.32510513681020814,0.827,0.887,5.240245484231626e-4,IFNA-pool,p129
Cap1,3.4050878915731984e-8,0.3103525627434651,0.89,0.847,5.403193466348351e-4,IFNA-pool,p129
Il2rb,3.508108317100876e-8,0.5834817878536774,0.517,0.398,5.56666627757567e-4,IFNA-pool,p129
Ergic1,3.596232736055623e-8,-0.4207077036296877,0.693,0.783,5.706502105573063e-4,IFNA-pool,p129
Tgfbr1,3.61811781229255e-8,0.6706434181131558,0.4,0.31,5.741229344545818e-4,IFNA-pool,p129
Bzw2,3.698723626012866e-8,-0.2651350326700379,0.939,0.957,5.869134649757216e-4,IFNA-pool,p129
Mllt3,4.256702860452911e-8,0.33395134886121336,0.873,0.821,6.754536098966679e-4,IFNA-pool,p129
Sertad1,4.7635888794674527e-8,0.8157284567726513,0.312,0.206,7.558862833938954e-4,IFNA-pool,p129
Nfkb2,5.382086545776933e-8,-0.4693946423042997,0.634,0.726,8.540294930838837e-4,IFNA-pool,p129
Btg2,6.11545580156435e-8,0.6495606964599975,0.466,0.369,9.70400526592231e-4,IFNA-pool,p129
Erap1,6.364424922920593e-8,0.4639254394068452,0.612,0.517,0.0010099069467690396,IFNA-pool,p129
Samd9l,7.360203848106813e-8,1.8055666136930246,0.088,0.028,0.001167917146617589,IFNA-pool,p129
Plec,7.654172420125845e-8,0.6653679606755567,0.349,0.301,0.001214564079625569,IFNA-pool,p129
Psmb8,8.192829411790125e-8,0.2992902787842626,0.941,0.894,0.0013000381710628571,IFNA-pool,p129
Etfb,8.707908519194705e-8,-0.32382499828205524,0.824,0.884,0.0013817709238258158,IFNA-pool,p129
Clic4,9.975964080916641e-8,0.5761153401037055,0.502,0.377,0.0015829859803598526,IFNA-pool,p129
Btbd19,1.0684674956499499e-7,0.7010375784616469,0.359,0.251,0.0016954442220973405,IFNA-pool,p129
Ssh2,1.0754241852086864e-7,-0.4102314843452078,0.666,0.764,0.0017064830970891435,IFNA-pool,p129
Fam169b,1.129846396867943e-7,-0.5257239966920453,0.31,0.454,0.001792840262550052,IFNA-pool,p129
Sema7a,1.1635187019487048e-7,2.46483154122213,0.056,0.013,0.0018462714762522048,IFNA-pool,p129
Oxsr1,1.176539016156034e-7,0.43759489729762524,0.61,0.52,0.0018669321108363947,IFNA-pool,p129
Ncoa2,1.1773439579877909e-7,0.38764521605677427,0.663,0.619,0.0018682093925350266,IFNA-pool,p129
Il12rb1,1.1820796207109308e-7,0.7545267072299064,0.344,0.25,0.001875723942144105,IFNA-pool,p129
Phlda1,1.2253979292059577e-7,0.6999917184482491,0.295,0.232,0.0019444614340640137,IFNA-pool,p129
Nfkbid,1.2259116901149786e-7,-0.4372592707744418,0.688,0.738,0.001945276669874448,IFNA-pool,p129
Ehd4,1.2552211901307097e-7,0.47937254270568813,0.571,0.501,0.0019917849844994103,IFNA-pool,p129
Lrrc8c,1.291439303619237e-7,0.48702006058030317,0.576,0.499,0.002049255886983005,IFNA-pool,p129
Nsf,1.304797178551831e-7,0.44820918754140965,0.685,0.588,0.0020704521629260455,IFNA-pool,p129
Cd53,1.5291701442925442e-7,0.3216546546639867,0.863,0.819,0.0024264871849634093,IFNA-pool,p129
Ccr4,1.605909005489733e-7,0.9374747628879181,0.239,0.136,0.002548256409911108,IFNA-pool,p129
Eef1a1,1.6186798352689176e-7,-0.15738068034710917,1,1,0.0025685211626047186,IFNA-pool,p129
Mapkapk3,1.6398124043638525e-7,0.45858390747297517,0.627,0.551,0.0026020543232445612,IFNA-pool,p129
Timp2,1.6572731919209834e-7,0.7924337472618277,0.322,0.232,0.0026297611009402167,IFNA-pool,p129
Dock11,1.8248653559672862e-7,-0.39174207884326556,0.707,0.789,0.0028956963468488896,IFNA-pool,p129
Phf11b,1.8454639617832587e-7,1.0048223946968107,0.224,0.137,0.002928382214557675,IFNA-pool,p129
Cdc20,1.914619943765965e-7,-0.6091069672551188,0.463,0.551,0.0030381189267678333,IFNA-pool,p129
Slamf1,2.1846279797954158e-7,0.5411392616466864,0.607,0.55,0.003466567678339366,IFNA-pool,p129
Aldoa,2.3477590342331284e-7,0.19895050135631065,0.983,0.987,0.0037254240355211283,IFNA-pool,p129
Rras2,2.421292531317331e-7,-0.6542506627822884,0.332,0.463,0.003842106988694341,IFNA-pool,p129
Tnfrsf13c,2.646456902564389e-7,-1.2527656537386234,0.046,0.128,0.004199397812989173,IFNA-pool,p129
Lat,2.673267324328801e-7,0.2529338666848069,0.944,0.932,0.004241940590244942,IFNA-pool,p129
Nr4a3,2.949821987946306e-7,-0.5989160696545526,0.254,0.388,0.004680777530473199,IFNA-pool,p129
Maml2,2.9606351367324794e-7,-0.2560327038528907,0.671,0.792,0.004697935834967098,IFNA-pool,p129
Furin,3.3381107406030173e-7,0.7192162885427522,0.346,0.268,0.005296914123188868,IFNA-pool,p129
Ccdc88c,3.5157999699151894e-7,0.5242269582577892,0.512,0.413,0.005578871392261423,IFNA-pool,p129
Dipk1a,3.8832900321362644e-7,-0.5823965434350966,0.373,0.494,0.0061620046229938245,IFNA-pool,p129
Itm2a,4.098907088780586e-7,-0.33297045311053397,0.912,0.93,0.006504145768477034,IFNA-pool,p129
Ms4a4c,4.1191585910716006e-7,-1.5040298500850326,0.044,0.125,0.006536280852312416,IFNA-pool,p129
Ctla2b,4.135833783039074e-7,2.500057637985204,0.054,0.014,0.006562741046926402,IFNA-pool,p129
Adar,4.4984599689578817e-7,0.6224445671049015,0.359,0.29,0.0071381562787423665,IFNA-pool,p129
Trps1,4.854371989097442e-7,0.5029999952896254,0.476,0.416,0.007702917472299821,IFNA-pool,p129
Slco3a1,4.932263723940846e-7,0.5431733908216941,0.473,0.389,0.007826516077149334,IFNA-pool,p129
Rsph3a,5.246815143916142e-7,0.8618354349601103,0.254,0.163,0.008325646270366135,IFNA-pool,p129
Jaml,5.770278049964013e-7,0.8625413172189291,0.239,0.178,0.009156277209682895,IFNA-pool,p129
Ube2c,5.775965264526173e-7,-0.48542860544972344,0.693,0.761,0.009165301681750131,IFNA-pool,p129
Plk3,5.782698758635085e-7,0.7034553225464419,0.366,0.274,0.009175986390202152,IFNA-pool,p129
Asap1,5.827362599350125e-7,-0.5669651938920361,0.429,0.545,0.00924685897264878,IFNA-pool,p129
Stx6,5.867054044214905e-7,-0.3476439631433576,0.583,0.709,0.009309841357360212,IFNA-pool,p129
Carhsp1,5.918861683914636e-7,0.6545095574668052,0.385,0.272,0.009392049720035744,IFNA-pool,p129
Vps54,6.410008258689831e-7,0.5987510394859983,0.378,0.301,0.010171401104889023,IFNA-pool,p129
Malat1,6.592630752862363e-7,0.19377036507178014,1,0.999,0.010461186478641998,IFNA-pool,p129
Ikbke,6.883694729018311e-7,-0.8521789625720899,0.166,0.282,0.010923046796006254,IFNA-pool,p129
Ass1,6.899862160900086e-7,0.37584708077240553,0.673,0.648,0.010948701276916257,IFNA-pool,p129
Klf6,6.95327114612157e-7,0.6621286922816315,0.395,0.317,0.011033450654665707,IFNA-pool,p129
Klf3,7.573891844373584e-7,-0.7411210944138302,0.22,0.34,0.012018251578652002,IFNA-pool,p129
Pithd1,7.689254024893262e-7,0.4800438492982257,0.59,0.511,0.012201308286700628,IFNA-pool,p129
Gm15987,7.704469315985721e-7,1.1505795904166862,0.132,0.059,0.012225451910606143,IFNA-pool,p129
Zfp280b,8.02934838300688e-7,-0.9504058207238573,0.156,0.261,0.012740970014155318,IFNA-pool,p129
Cd96,9.832885423716312e-7,-0.5352348359510419,0.366,0.499,0.015602822590353043,IFNA-pool,p129
Brd2,1.0262743126587534e-6,0.2840699454929052,0.841,0.817,0.016284920793269098,IFNA-pool,p129
Rchy1,1.0916797428511606e-6,0.4525082922100314,0.598,0.517,0.017322774159562217,IFNA-pool,p129
Grhpr,1.102505830626251e-6,0.5477809281240291,0.259,0.227,0.01749456252037735,IFNA-pool,p129
St3gal1,1.287971331452142e-6,-0.3990990518127098,0.495,0.625,0.02043752908748259,IFNA-pool,p129
Prkcq,1.3296020908216814e-6,0.34320503654969425,0.754,0.723,0.02109812597715844,IFNA-pool,p129
Rab11fip4,1.3596301246094346e-6,0.8207963994161012,0.217,0.157,0.021574610817302508,IFNA-pool,p129
Kdm6b,1.4646979761984295e-6,0.7149256331016256,0.341,0.251,0.02324182748631668,IFNA-pool,p129
Cd40lg,1.505136778544745e-6,0.44031419692533835,0.763,0.723,0.023883510401948017,IFNA-pool,p129
Stat2,1.5392914562603861e-6,1.1192363638975102,0.149,0.084,0.02442547682793981,IFNA-pool,p129
Sat1,1.5455420219247702e-6,0.33672997201385924,0.871,0.803,0.024524660803902254,IFNA-pool,p129
Tnrc6b,1.6488297738454203e-6,-0.48654745381095976,0.456,0.574,0.02616363085137913,IFNA-pool,p129
Phtf2,1.8336910783148277e-6,-0.7230068476573313,0.227,0.343,0.029097010030699685,IFNA-pool,p129
Arhgef3,1.8537881172494266e-6,-0.3218497795008542,0.766,0.842,0.0294159098445139,IFNA-pool,p129
Ftl1,1.8539884082597685e-6,0.20167231843481526,0.983,0.964,0.029419088062266008,IFNA-pool,p129
Cdkn2d,1.8662899082362695e-6,0.4858338560444794,0.532,0.423,0.029614288263893125,IFNA-pool,p129
Pomp,1.8807953407629947e-6,0.1977993862736125,0.976,0.969,0.0298444604672272,IFNA-pool,p129
Tnip2,1.929657785411838e-6,0.7735424720990038,0.276,0.191,0.030619809738915045,IFNA-pool,p129
Alcam,2.0329859449844353e-6,0.6315292575076739,0.437,0.331,0.03225942097501302,IFNA-pool,p129
Septin1,2.188038495217278e-6,-0.23880025695273877,0.922,0.943,0.034719794842107764,IFNA-pool,p129
Ifitm2,2.2173866176361143e-6,-0.4415566426730056,0.588,0.696,0.035185490848649865,IFNA-pool,p129
Serpine2,2.267245918475018e-6,-0.7852904633947108,0.237,0.351,0.03597665823436159,IFNA-pool,p129
Rnh1,2.306067781402772e-6,0.470831661478173,0.541,0.469,0.03659268355529918,IFNA-pool,p129
Cflar,2.4133659291678286e-6,0.37273367382369443,0.732,0.671,0.038295290564035106,IFNA-pool,p129
Casp6,2.6236741213679503e-6,0.8238316761265208,0.249,0.164,0.041632460957866636,IFNA-pool,p129
Nppc,2.649821960148328e-6,-1.8314294519975092,0.034,0.1,0.04204737486363366,IFNA-pool,p129
Zfc3h1,2.651066960548647e-6,-0.4987186312453046,0.5,0.59,0.04206713052998593,IFNA-pool,p129
Map2k3,2.821773707745645e-6,0.3961188736461771,0.732,0.639,0.044775905194507894,IFNA-pool,p129
Ccnb1ip1,2.8535111462629604e-6,-0.3903248331920456,0.602,0.682,0.04527951486890065,IFNA-pool,p129
Vmp1,2.8945719071170494e-6,0.3635383317953953,0.685,0.607,0.04593106702213334,IFNA-pool,p129
Med7,2.964584742451821e-6,0.5292228730990138,0.473,0.364,0.04704203069322549,IFNA-pool,p129
H2ax,3.1627664036727083e-6,-0.3514925853345666,0.746,0.817,0.050186777293478535,IFNA-pool,p129
Manf,3.406918696586747e-6,0.2685743434707445,0.905,0.861,0.0540609858774385,IFNA-pool,p129
H2-D1,3.4159890630076146e-6,0.1870373894481907,0.985,0.987,0.05420491445180483,IFNA-pool,p129
Rap1b,4.147981500208402e-6,-0.19468916729605645,0.978,0.985,0.06582017044530691,IFNA-pool,p129
Ppp2r3a,4.227035148467112e-6,1.0968841362417896,0.139,0.082,0.06707459373587613,IFNA-pool,p129
Map3k14,4.245870803113733e-6,0.7539096896928159,0.276,0.19,0.06737347790380872,IFNA-pool,p129
Gbp4,4.301196395295541e-6,1.0238696352534369,0.185,0.108,0.06825138440054965,IFNA-pool,p129
Stag2,4.317726421781033e-6,-0.3507686840205663,0.722,0.795,0.06851368286082143,IFNA-pool,p129
Crabp2,4.4708324723094776e-6,0.8282699597220715,0.283,0.196,0.07094316967060679,IFNA-pool,p129
Xbp1,4.4738923650780615e-6,0.6485831392516008,0.371,0.283,0.07099172404905868,IFNA-pool,p129
Zfp91,5.054807918720613e-6,0.26595373229765296,0.744,0.72,0.08020969205425868,IFNA-pool,p129
4930523C07Rik,5.21107805215472e-6,-0.47079036969936383,0.422,0.545,0.08268938653159111,IFNA-pool,p129
Ube2b,5.32245218629751e-6,-0.2786702744192088,0.82,0.877,0.08445667129216888,IFNA-pool,p129
Fam122a,5.390031249937945e-6,0.46930690296327815,0.4,0.359,0.08552901587401532,IFNA-pool,p129
Rbms1,5.732709379808706e-6,0.4721426571702715,0.527,0.437,0.09096663243880454,IFNA-pool,p129
AU020206,5.766294021912079e-6,0.4106794229785867,0.627,0.526,0.09149955353970086,IFNA-pool,p129
Myo1e,5.952473402742789e-6,-1.9478886154170336,0.02,0.075,0.09445384795472257,IFNA-pool,p129
Ier5,6.098273669359472e-6,0.38833582573835373,0.69,0.65,0.0967674065853961,IFNA-pool,p129
Jak2,3.5990807700542943e-6,0.4585964182838793,0.711,0.619,0.05711021365922154,WNT7A,p129
Degs1,8.538278214727519e-7,0.21260255840597475,0.496,0.493,0.013548539871129627,IL1B,p129
Mapk1ip1l,1.6361296059139564e-6,0.2661528899771766,0.634,0.591,0.02596210458664266,IL1B,p129
Plagl2,1.8031605048413754e-6,0.22260908930857115,0.577,0.557,0.028612550890822947,IL1B,p129
Slamf1,1.897856432418067e-6,0.34647599945615254,0.594,0.55,0.03011518586960989,IL1B,p129
Calu,2.367100445594797e-6,0.1101722857212799,0.38,0.407,0.03756114987069824,IL1B,p129
Jak2,3.757329315833631e-6,0.2688140569043625,0.669,0.619,0.059621301583648055,IL1B,p129
p139-T7oBC5p-MS2,9.002790813529477e-17,-2.2380280494673364,0.204,0.353,1.4285628462908575e-12,IL12,p129
Eno3,3.001520341238457e-7,-0.37673468276540367,0.423,0.555,0.004762812477477184,IL12,p129
Pim2,4.862032155653095e-7,0.581005930212279,0.658,0.573,0.007715072624590331,IL12,p129
Jund,6.175103715904702e-6,0.2880721379882447,0.929,0.908,0.09798654576397581,IL12,p129
Malt1,2.4684063136650323e-142,1.8344284265988102,0.856,0.614,3.916867138523673e-138,IL4-pool,p129
Pmepa1,5.547722223116926e-87,2.140075368728315,0.626,0.248,8.803125623641938e-83,IL4-pool,p129
Lad1,1.1267485336739632e-55,-1.5550576610935023,0.415,0.769,1.7879245732338446e-51,IL4-pool,p129
Etv6,2.7023628781161877e-54,1.305529030109376,0.691,0.447,4.288109414994767e-50,IL4-pool,p129
Batf,2.788365271437512e-51,1.234880792401575,0.669,0.458,4.424578012717044e-47,IL4-pool,p129
Cd226,2.0432629860259957e-47,-0.929452048411082,0.64,0.887,3.24224970622605e-43,IL4-pool,p129
Smim3,8.597873687084766e-45,3.2742004727792353,0.241,0.043,1.3643105966666108e-40,IL4-pool,p129
Gimap5,1.271618960373159e-43,0.999758581549237,0.821,0.656,2.017804966320129e-39,IL4-pool,p129
Chmp4b,1.278704323523379e-41,0.7670453888696674,0.902,0.802,2.029048020566898e-37,IL4-pool,p129
Ly6a,1.866987316998527e-39,2.532224377786764,0.279,0.054,2.962535474613263e-35,IL4-pool,p129
Ptpn1,1.7673125168416726e-38,0.7696980287534029,0.889,0.79,2.8043715017243663e-34,IL4-pool,p129
Lsp1,6.5626745904180714e-37,-0.5916649292678935,0.962,0.981,1.0413652040075396e-32,IL4-pool,p129
Fxyd5,9.499967907810626e-36,0.5633994601101815,0.973,0.963,1.5074549076113901e-31,IL4-pool,p129
Gimap4,4.742696894670787e-33,1.1142845500539835,0.669,0.428,7.525711432463605e-29,IL4-pool,p129
Klhl6,1.2550548965102278e-32,1.3864528325810124,0.496,0.27,1.9915211097824294e-28,IL4-pool,p129
Tnfsf11,1.789646810360679e-32,-1.272421085517166,0.482,0.722,2.839811558680326e-28,IL4-pool,p129
Socs1,1.795363740703915e-32,1.38094986631866,0.553,0.316,2.8488831837489723e-28,IL4-pool,p129
Psme2,4.249960235841563e-31,-0.4320009100326647,0.986,0.993,6.743836902233392e-27,IL4-pool,p129
Gm12534,7.45578647650132e-30,6.663569601417113,0.076,0.001,1.1830841980912294e-25,IL4-pool,p129
Tbx21,4.6004165560742695e-29,3.5405242531524146,0.125,0.01,7.299940991178651e-25,IL4-pool,p129
Actn1,7.307911015615323e-29,-0.8489569592452361,0.626,0.834,1.1596193199578395e-24,IL4-pool,p129
Cd5,8.959754374556388e-28,0.5765541967575887,0.989,0.971,1.4217338241546076e-23,IL4-pool,p129
Rgs16,1.1271270593787378e-27,1.562923220064463,0.417,0.234,1.788525217822181e-23,IL4-pool,p129
Pdcd1,1.8849760810498435e-27,0.8130978425179196,0.791,0.64,2.9910800454098916e-23,IL4-pool,p129
Ms4a4b,2.9092581402376138e-27,-0.6808252775445984,0.764,0.91,4.6164108169290457e-23,IL4-pool,p129
Il2ra,4.383269346842846e-27,0.6066069942773338,0.93,0.905,6.955371799570228e-23,IL4-pool,p129
Rel,8.555100452645595e-27,-0.7627059549635916,0.694,0.864,1.357523339825803e-22,IL4-pool,p129
Id2,1.4748938745589783e-26,1.5945059645338966,0.417,0.189,2.3403616001501866e-22,IL4-pool,p129
Grap,1.4749171440829834e-26,-0.7297009637917342,0.678,0.869,2.340398524230878e-22,IL4-pool,p129
Egr2,3.6768283638371315e-26,1.9141726579567404,0.304,0.11,5.8343912477367605e-22,IL4-pool,p129
Gbp2,1.2405339678885365e-25,1.5582381512379369,0.455,0.227,1.9684793002455296e-21,IL4-pool,p129
Maf,3.3119393922106566e-25,4.779015941348665,0.087,0.005,5.25538542755987e-21,IL4-pool,p129
Chst2,3.854486169010923e-25,1.5578747206638963,0.344,0.159,6.116298652986533e-21,IL4-pool,p129
Rbpj,3.188314691720192e-24,0.9512811403313638,0.645,0.465,5.0592177528216e-20,IL4-pool,p129
Stat3,4.8643003013226896e-24,0.8940906961371603,0.694,0.49,7.718671718138843e-20,IL4-pool,p129
Igfbp4,5.054308682237221e-24,1.2955609795691987,0.515,0.315,8.020177016974023e-20,IL4-pool,p129
Eno3,5.570084966913511e-22,-1.1353996533889275,0.301,0.555,8.83861082549836e-18,IL4-pool,p129
Niban1,1.0902309698065184e-20,-1.045213763911129,0.366,0.599,1.7299785028889834e-16,IL4-pool,p129
Rgs1,1.2442906254270666e-20,0.8194397277151142,0.751,0.607,1.9744403644276694e-16,IL4-pool,p129
Plscr1,1.8096644388558044e-19,0.8931300674717991,0.634,0.479,2.8715755315763906e-15,IL4-pool,p129
Cd6,2.8089081287838937e-19,0.5949224863861344,0.851,0.771,4.4571754187542825e-15,IL4-pool,p129
Pml,1.7655708163765204e-18,0.9716944913956067,0.545,0.358,2.8016077714262627e-14,IL4-pool,p129
Foxn3,1.8455640737313058e-18,-0.601024157005416,0.762,0.878,2.928541072196836e-14,IL4-pool,p129
Ahr,2.1259870259621083e-18,1.8199854509066968,0.244,0.1,3.3735162127966735e-14,IL4-pool,p129
Arf6,3.544007138852997e-18,0.4984299768771603,0.905,0.844,5.6236305279319356e-14,IL4-pool,p129
Egln3,6.886757680222053e-18,2.4855270590819485,0.149,0.036,1.0927907086976354e-13,IL4-pool,p129
Jak2,1.1740579138470864e-17,0.7115103105280598,0.762,0.619,1.8629950976925566e-13,IL4-pool,p129
Timp1,2.6333128343055152e-17,5.29963902073291,0.062,0.004,4.1785408054759917e-13,IL4-pool,p129
Txnrd1,2.9822851909249236e-17,0.47907803783817604,0.889,0.833,4.732290140959669e-13,IL4-pool,p129
Angptl2,3.8770200819737575e-17,2.1257262927105884,0.195,0.065,6.152055466075958e-13,IL4-pool,p129
Irf8,6.341050818503239e-17,1.2274424299227311,0.431,0.283,1.0061979438800939e-12,IL4-pool,p129
Gm20275,6.454422559752499e-17,-1.2829135410492971,0.233,0.439,1.0241877717815265e-12,IL4-pool,p129
Stat1,2.1514343739556848e-16,0.6600996575814785,0.772,0.667,3.4138960645928804e-12,IL4-pool,p129
Pros1,3.2050321618043405e-16,2.8740194302167064,0.106,0.018,5.085745034351127e-12,IL4-pool,p129
Junb,7.83231605769953e-16,0.5533520565595442,0.902,0.834,1.2428319120357614e-11,IL4-pool,p129
Bach2,1.358695216911778e-15,0.3745871393566449,0.984,0.983,2.1559775701956092e-11,IL4-pool,p129
Mt1,1.376404862782435e-15,2.3017238217226694,0.138,0.041,2.184079236263168e-11,IL4-pool,p129
Gimap3,1.4315547620340973e-15,0.7403004375174302,0.688,0.529,2.2715910963957054e-11,IL4-pool,p129
Arhgef3,2.322525714608438e-15,-0.5206394008117874,0.694,0.842,3.6853838039406697e-11,IL4-pool,p129
Lcp2,3.3662985489410494e-15,0.4577817974216707,0.943,0.894,5.341642537459657e-11,IL4-pool,p129
Gpr68,5.4590216093288906e-15,1.2851098417135298,0.317,0.16,8.662375489683084e-11,IL4-pool,p129
Dusp5,5.882451498709052e-15,-0.8410718628605907,0.385,0.59,9.334274038151523e-11,IL4-pool,p129
Sla,6.666303628939156e-15,-0.5400408428157181,0.729,0.848,1.0578090598400653e-10,IL4-pool,p129
Crabp2,7.017247042120926e-15,1.354368378146308,0.325,0.196,1.1134967606437486e-10,IL4-pool,p129
Ttc39b,8.714492773805469e-15,0.61234814715535,0.759,0.637,1.3828157133474518e-10,IL4-pool,p129
Pcgf5,9.14264760417181e-15,-0.732736236501265,0.58,0.742,1.4507553218299826e-10,IL4-pool,p129
Maml2,1.277062030856532e-14,-0.6213280879698082,0.631,0.792,2.026442030563145e-10,IL4-pool,p129
Marcksl1,1.9362046518145388e-14,-0.5670949027700918,0.775,0.877,3.0723695414993104e-10,IL4-pool,p129
Stat4,2.877944628443385e-14,-0.8973739866007926,0.314,0.512,4.566722536413963e-10,IL4-pool,p129
Cpd,4.2004762191782794e-14,0.684359106953864,0.645,0.517,6.665315664592094e-10,IL4-pool,p129
Ccr7,4.47945545543773e-14,-0.7258133039207384,0.691,0.823,7.10799991668859e-10,IL4-pool,p129
p139-T7oBC5p-MS2,5.020136794982879e-14,-1.589973879983843,0.176,0.353,7.965953066278833e-10,IL4-pool,p129
Nfkb1,5.670288763650921e-14,-0.39059306799073434,0.93,0.952,8.997614210161282e-10,IL4-pool,p129
Nfkbia,6.95733345573962e-14,-0.48763491573373385,0.9,0.941,1.1039896727567628e-9,IL4-pool,p129
Pkm,6.961332520228577e-14,0.25605306475458134,1,0.998,1.1046242443098704e-9,IL4-pool,p129
Cd53,2.153026148356879e-13,0.4766059075398794,0.889,0.819,3.4164218922126953e-9,IL4-pool,p129
Gfi1,2.4391142583333265e-13,1.546063212610954,0.222,0.09,3.870386505123323e-9,IL4-pool,p129
